Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80205,734,113,847,78799,25564,1416,3439,0,0,0,0,0,0,3
Tarapacá,114715,1040,99,1139,113067,30055,932,10389,0,4,0,0,4,3,7
Antofagasta,186342,1652,189,1841,183544,34100,2458,6818,0,3,0,0,3,1,11
Atacama,120784,599,98,697,119574,53959,1953,1741,0,6,0,0,6,3,28
Coquimbo,214308,1644,240,1884,211325,65587,2444,9401,0,3,0,0,3,3,5
Valparaíso,504433,5239,1012,6251,495156,154822,3748,50209,0,10,0,0,10,4,25
Metropolitana,2005783,24807,4543,29350,1964852,422011,31517,161607,0,16,0,0,16,5,58
O’Higgins,227132,2257,433,2690,223150,73911,1683,14808,0,3,0,0,3,2,8
Maule,352383,2825,416,3241,346874,112950,4775,10639,0,0,0,0,0,0,3
Ñuble,162086,1123,160,1283,159648,57915,2071,10180,0,0,0,0,0,0,4
Biobío,519548,4088,566,4654,511642,128218,4870,35888,0,8,0,0,8,4,14
Araucanía,297789,2361,470,2831,292872,59915,4732,11314,0,0,0,0,0,0,5
Los Ríos,150109,1189,209,1398,147596,47562,1910,6033,0,0,0,0,0,0,1
Los Lagos,245544,2209,269,2478,241262,40218,4465,16327,0,1,0,0,1,1,3
Aysén,37342,194,24,218,36921,14902,2686,1794,0,0,0,0,0,0,1
Magallanes,68797,649,57,706,67487,12428,3143,3288,0,1,0,0,1,1,3
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287342,52610,8899,61509,5193810,1334117,74803,353875,0,55,0,0,55,27,179
