Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80258,736,113,849,78814,25604,1421,3438,0,0,0,0,0,0,2
Tarapacá,114796,1041,99,1140,113110,30117,934,10389,0,2,2,0,0,2,3
Antofagasta,186405,1652,189,1841,183518,34123,2465,6818,0,3,2,0,1,1,4
Atacama,120842,600,98,698,119597,54006,1959,1741,0,2,2,0,0,0,5
Coquimbo,214352,1646,240,1886,211248,65618,2447,9400,0,1,1,0,0,1,1
Valparaíso,504583,5256,1013,6269,494941,154904,3754,50212,0,0,0,0,0,0,3
Metropolitana,2006171,24835,4549,29384,1964007,422171,31561,161610,0,11,3,0,8,4,19
O’Higgins,227153,2261,433,2694,223014,73920,1684,14808,0,0,0,0,0,0,0
Maule,352410,2826,416,3242,346638,112971,4776,10639,0,0,0,0,0,0,0
Ñuble,162154,1124,160,1284,159592,57980,2082,10180,0,1,1,0,0,1,2
Biobío,519604,4091,567,4658,511389,128229,4873,35888,0,1,1,0,0,1,4
Araucanía,297808,2366,471,2837,292643,59922,4734,11315,0,0,0,0,0,0,0
Los Ríos,150125,1189,211,1400,147505,47563,1911,6034,0,1,0,0,1,0,3
Los Lagos,245568,2209,269,2478,241108,40221,4480,16327,0,0,0,0,0,0,0
Aysén,37346,195,24,219,36908,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68820,649,57,706,67464,12435,3152,3288,0,0,0,0,0,0,0
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288437,52676,8910,61586,5191537,1334688,74919,353881,0,22,12,0,10,10,46
