Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,73095,720,144,864,71913,21126,1166,3441,0,39,22,14,3,21,96
Tarapacá,103698,1027,119,1146,102198,22212,629,10391,0,68,42,5,21,36,120
Antofagasta,167732,1599,298,1897,165138,25653,1557,6824,0,150,76,9,65,55,329
Atacama,103255,566,117,683,102145,39997,876,1743,0,137,70,53,14,112,259
Coquimbo,190105,1554,298,1852,187456,49278,1133,9390,0,217,164,38,15,146,392
Valparaíso,439701,4913,1226,6139,431429,113033,2067,50207,1,738,476,78,184,409,1188
Metropolitana,1795283,23674,6174,29848,1756808,314757,18964,161592,4,2437,1400,164,873,1220,5090
O’Higgins,201847,2131,575,2706,198357,57836,987,14801,0,181,124,32,25,121,374
Maule,318422,2654,505,3159,313491,93995,3847,10644,1,435,288,41,106,242,871
Ñuble,139060,1015,195,1210,136814,43442,931,10184,2,280,159,14,107,153,559
Biobío,467044,3904,687,4591,459275,98593,2573,35895,1,843,424,122,297,449,1800
Araucanía,272067,2174,577,2751,267905,48436,3066,11320,0,302,149,35,118,108,590
Los Ríos,134041,1099,232,1331,131813,35310,1107,6035,0,174,116,35,23,137,391
Los Lagos,228195,2078,375,2453,224612,33031,3731,16331,0,187,99,23,65,75,303
Aysén,32301,175,27,202,31863,11627,1394,1794,0,73,43,10,20,43,129
Magallanes,63050,645,105,750,61940,9300,1970,3291,0,63,31,5,27,21,104
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4728938,49928,11656,61584,4643198,1017626,45998,353883,9,6324,3683,678,1963,3348,12595
