Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,62787,678,142,820,61000,15646,757,3441,0,168,107,51,10,100,845
Tarapacá,88165,978,118,1096,85788,13963,451,10394,0,341,190,118,33,212,1164
Antofagasta,143867,1512,287,1799,139706,17164,1043,6821,0,550,277,128,145,226,2175
Atacama,85575,501,116,617,83178,28493,531,1746,0,461,214,97,150,336,1731
Coquimbo,159043,1444,294,1738,155446,34885,691,9389,0,526,336,150,40,296,1715
Valparaíso,384435,4641,1221,5862,375927,88581,1489,50206,0,781,480,61,240,399,2472
Metropolitana,1624957,22875,6131,29006,1588464,261362,14068,161551,3,1601,981,177,443,634,6766
O’Higgins,176400,2020,569,2589,172321,45244,717,14801,0,380,259,68,53,269,1391
Maule,269529,2496,500,2996,264640,74178,1654,10643,0,402,330,41,31,241,1461
Ñuble,115369,940,192,1132,113263,31681,560,10184,2,220,161,9,50,117,740
Biobío,400090,3693,683,4376,392325,72153,1741,35901,2,656,423,79,154,285,2674
Araucanía,235016,2041,572,2613,230755,39169,1345,11313,0,311,178,19,114,107,1262
Los Ríos,115535,1013,228,1241,113389,25272,714,6035,0,152,113,6,33,105,647
Los Lagos,206433,1981,373,2354,202864,27030,2986,16325,0,188,131,25,32,92,724
Aysén,27839,160,27,187,27384,9051,910,1795,0,63,38,10,15,40,203
Magallanes,57392,614,104,718,56049,7167,1474,3292,0,122,70,5,47,43,480
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4152475,47587,11559,59146,4062541,791039,31131,353837,7,6922,4288,1044,1590,3502,26450
