Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55439,669,140,809,54496,11694,496,3439,0,31,24,7,0,25,83
Tarapacá,79623,968,118,1086,78385,9753,324,10393,0,31,21,4,6,18,111
Antofagasta,122958,1474,285,1759,120890,10312,648,6822,0,64,33,25,6,13,248
Atacama,66054,472,113,585,65290,16138,270,1748,3,27,8,17,2,23,193
Coquimbo,126822,1380,289,1669,124783,20061,443,9381,0,108,73,19,16,48,361
Valparaíso,307132,4381,1201,5582,300864,59910,958,50208,2,262,148,29,85,110,997
Metropolitana,1362980,22195,6061,28256,1331420,194672,9498,161552,5,1003,578,118,307,264,4532
O’Higgins,150154,1950,561,2511,147449,32142,492,14802,0,89,63,8,18,33,310
Maule,239595,2411,498,2909,236178,61742,773,10641,0,107,84,14,9,55,445
Ñuble,100355,917,189,1106,98930,24358,394,10180,0,50,37,5,8,19,253
Biobío,353453,3595,675,4270,348252,57390,1242,35950,2,155,81,39,35,36,708
Araucanía,216022,1997,570,2567,213100,34840,1010,11318,1,84,52,10,22,22,303
Los Ríos,106038,992,228,1220,104637,21146,537,6035,0,27,12,6,9,12,100
Los Lagos,195241,1943,367,2310,192592,24406,2640,16331,1,43,16,16,11,8,136
Aysén,25008,157,27,184,24743,7483,687,1795,0,10,6,4,0,4,44
Magallanes,51714,599,103,702,50753,5281,1127,3294,0,33,22,1,10,15,180
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3558631,46100,11427,57527,3492804,591328,21539,353889,14,2124,1258,322,544,705,9004
