Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,77075,734,144,878,75542,23488,1292,3440,0,106,54,47,5,69,356
Tarapacá,109308,1036,119,1155,107196,26119,746,10390,0,241,153,3,85,168,674
Antofagasta,176902,1620,299,1919,173874,29338,1901,6822,0,214,91,37,86,74,624
Atacama,110504,578,117,695,109070,45571,1146,1740,0,147,81,17,49,125,487
Coquimbo,201899,1602,299,1901,198841,56431,1580,9398,1,217,158,40,19,159,604
Valparaíso,472038,5091,1232,6323,463240,131615,2638,50205,1,419,309,13,97,312,1075
Metropolitana,1894785,24208,6190,30398,1854928,359106,22810,161601,1,1718,959,96,663,859,4215
O’Higgins,213747,2201,577,2778,209857,64626,1185,14801,0,165,121,21,23,101,513
Maule,335914,2758,507,3265,330876,102903,4196,10645,0,203,125,35,43,119,527
Ñuble,151738,1078,197,1275,149509,49945,1302,10180,0,118,61,3,54,62,310
Biobío,492091,4018,689,4707,484511,110744,3084,35893,0,427,239,54,134,259,1072
Araucanía,285001,2257,580,2837,280629,52428,3978,11318,0,146,61,24,61,45,428
Los Ríos,142774,1138,232,1370,140384,41362,1443,6034,0,123,77,17,29,93,361
Los Lagos,237060,2131,376,2507,233065,36268,4026,16329,0,154,65,21,68,79,432
Aysén,34796,184,27,211,34388,13188,1848,1794,0,24,14,3,7,13,67
Magallanes,66063,661,106,767,64824,10765,2417,3288,0,53,29,5,19,27,149
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5001737,51295,11693,62988,4910775,1153897,55592,353878,3,4475,2597,436,1442,2564,11894
