Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80187,734,113,847,78806,25552,1414,3439,0,0,0,0,0,0,5
Tarapacá,114625,1038,99,1137,113000,29987,929,10389,0,4,3,0,1,2,12
Antofagasta,186277,1651,189,1840,183536,34087,2454,6818,0,2,1,0,1,1,5
Atacama,120626,595,98,693,119452,53844,1937,1741,0,15,9,1,5,10,33
Coquimbo,214158,1641,240,1881,211216,65491,2373,9401,0,7,4,1,2,4,24
Valparaíso,504110,5231,1012,6243,495015,154610,3738,50208,1,13,9,1,3,9,58
Metropolitana,2005161,24774,4541,29315,1964894,421724,31446,161605,0,38,19,7,12,21,135
O’Higgins,227073,2257,433,2690,223153,73879,1682,14808,0,1,0,0,1,1,15
Maule,352329,2823,416,3239,346937,112928,4770,10639,0,4,4,0,0,2,18
Ñuble,162034,1119,160,1279,159667,57871,2069,10179,0,8,7,0,1,8,15
Biobío,519450,4085,566,4651,511741,128167,4865,35887,0,6,3,0,3,3,24
Araucanía,297741,2361,470,2831,292952,59899,4724,11314,0,3,2,0,1,2,13
Los Ríos,150099,1189,209,1398,147642,47557,1908,6033,0,2,2,0,0,2,4
Los Lagos,245522,2209,269,2478,241326,40213,4463,16328,1,0,0,0,0,0,3
Aysén,37321,194,24,218,36906,14884,2668,1794,0,1,1,0,0,1,1
Magallanes,68778,649,57,706,67500,12415,3140,3288,0,4,3,0,1,2,4
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5285533,52550,8897,61447,5193784,1333108,74580,353871,2,108,67,10,31,68,369
