Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,59813,675,141,816,57849,14029,632,3441,0,136,62,68,6,76,1041
Tarapacá,84111,975,118,1093,81894,11684,389,10395,0,129,79,36,14,64,1014
Antofagasta,136324,1495,287,1782,132255,14475,902,6823,1,299,152,99,48,99,2120
Atacama,78721,491,115,606,75990,24015,423,1745,0,305,140,34,131,190,2086
Coquimbo,150203,1422,293,1715,145341,30770,601,9390,2,565,294,181,90,189,3033
Valparaíso,371233,4544,1218,5762,360533,83439,1365,50212,0,710,424,54,232,290,4870
Metropolitana,1589746,22658,6114,28772,1546838,252443,13285,161553,8,1837,940,223,674,484,13841
O’Higgins,170491,1996,568,2564,165695,42034,664,14805,2,272,163,24,85,100,2174
Maule,262879,2466,499,2965,257558,71461,1442,10643,0,288,230,43,15,94,2000
Ñuble,111685,933,192,1125,109121,29879,516,10182,0,206,128,13,65,85,1241
Biobío,388498,3665,679,4344,379093,68057,1593,35900,0,677,348,161,168,195,4441
Araucanía,228852,2022,571,2593,224209,37664,1209,11312,0,353,142,27,184,51,1719
Los Ríos,112760,1004,228,1232,110310,23922,667,6034,0,168,78,9,81,70,986
Los Lagos,202476,1971,373,2344,198683,25971,2848,16326,1,141,48,46,47,16,1017
Aysén,26916,160,27,187,26418,8572,822,1795,0,34,15,7,12,18,251
Magallanes,55516,611,104,715,54208,6566,1375,3292,0,73,34,4,35,19,459
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4030267,47088,11529,58617,3926037,744981,28733,353848,14,6193,3277,1029,1887,2040,42293
