Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80199,734,113,847,78804,25559,1415,3439,0,2,2,0,0,2,5
Tarapacá,114691,1040,99,1139,113045,30039,931,10389,0,1,1,0,0,1,18
Antofagasta,186325,1651,189,1840,183544,34097,2457,6819,0,2,1,0,1,0,9
Atacama,120725,598,98,696,119531,53917,1946,1741,0,4,2,1,1,2,31
Coquimbo,214280,1644,240,1884,211318,65562,2437,9401,0,2,1,0,1,1,11
Valparaíso,504336,5235,1012,6247,495121,154776,3745,50209,0,13,7,0,6,7,56
Metropolitana,2005598,24798,4543,29341,1964883,421928,31493,161603,1,31,11,4,16,14,122
O’Higgins,227113,2257,433,2690,223158,73902,1683,14808,0,0,0,0,0,0,7
Maule,352369,2825,416,3241,346898,112943,4774,10639,0,0,0,0,0,0,6
Ñuble,162075,1121,160,1281,159659,57904,2071,10180,0,1,1,0,0,1,10
Biobío,519525,4087,566,4653,511704,128209,4868,35888,0,5,1,1,3,4,15
Araucanía,297776,2361,470,2831,292919,59910,4730,11315,0,2,1,0,1,1,5
Los Ríos,150103,1189,209,1398,147609,47560,1908,6033,0,0,0,0,0,0,1
Los Lagos,245534,2209,269,2478,241280,40216,4463,16327,0,3,0,0,3,0,5
Aysén,37335,194,24,218,36915,14896,2679,1794,0,0,0,0,0,0,1
Magallanes,68789,649,57,706,67496,12425,3143,3288,0,2,2,0,0,2,2
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5286815,52592,8899,61491,5193925,1333843,74743,353873,1,68,30,6,32,35,304
