Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,69993,699,143,842,68062,19470,1036,3441,0,197,104,85,8,98,944
Tarapacá,98837,998,118,1116,96255,19762,564,10393,0,346,125,130,91,191,1317
Antofagasta,159444,1551,294,1845,155635,22937,1312,6821,0,508,224,160,124,140,1736
Atacama,95931,543,116,659,93905,35118,694,1745,0,313,140,51,122,196,1280
Coquimbo,177143,1489,297,1786,172813,43325,912,9393,0,696,422,208,66,345,2330
Valparaíso,410219,4763,1223,5986,400463,99392,1751,50206,1,1109,585,135,389,403,3359
Metropolitana,1691748,23183,6150,29333,1651791,280113,15713,161568,5,2777,1596,285,896,775,9016
O’Higgins,188548,2070,573,2643,183982,51925,839,14801,0,573,359,152,62,267,1720
Maule,290778,2550,504,3054,283828,83163,2555,10642,3,1187,855,201,131,446,3323
Ñuble,125152,981,194,1175,122289,36807,698,10180,0,360,240,30,90,231,1393
Biobío,428399,3757,684,4441,418382,82908,2090,35909,2,1465,749,366,350,539,4664
Araucanía,252234,2088,574,2662,246532,43583,1677,11312,1,722,339,123,260,182,2524
Los Ríos,125117,1043,230,1273,122061,30415,889,6034,0,486,215,54,217,201,1459
Los Lagos,217795,2013,374,2387,213163,30211,3328,16329,1,614,267,104,243,140,1653
Aysén,30125,166,27,193,29503,10380,1074,1794,0,102,64,17,21,57,357
Magallanes,60310,634,104,738,58865,8181,1736,3290,0,144,96,13,35,50,528
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4421815,48528,11607,60135,4317570,897690,36868,353858,13,11599,6380,2114,3105,4261,37603
