Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80293,736,113,849,78824,25632,1422,3438,0,3,3,0,0,3,8
Tarapacá,114817,1041,99,1140,113106,30136,934,10389,0,3,3,0,0,2,5
Antofagasta,186424,1654,189,1843,183494,34135,2465,6818,0,0,0,0,0,0,5
Atacama,120862,600,98,698,119594,54021,1964,1742,0,0,0,0,0,0,3
Coquimbo,214370,1647,240,1887,211216,65623,2448,9400,0,0,0,0,0,0,4
Valparaíso,504622,5257,1013,6270,494831,154933,3759,50214,0,4,2,1,1,3,8
Metropolitana,2006288,24843,4549,29392,1963618,422213,31572,161610,0,12,5,2,5,4,31
O’Higgins,227156,2261,433,2694,222961,73922,1684,14808,0,1,1,0,0,1,1
Maule,352415,2826,416,3242,346569,112974,4776,10638,0,1,0,0,1,1,1
Ñuble,162167,1124,160,1284,159563,57993,2084,10180,0,1,0,1,0,1,1
Biobío,519619,4091,568,4659,511282,128230,4875,35888,0,2,0,0,2,0,4
Araucanía,297810,2368,471,2839,292555,59922,4735,11316,0,0,0,0,0,0,0
Los Ríos,150126,1190,211,1401,147472,47563,1912,6033,0,0,0,0,0,0,0
Los Lagos,245571,2209,269,2478,241049,40224,4481,16327,0,0,0,0,0,0,1
Aysén,37346,195,24,219,36900,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68829,649,57,706,67454,12437,3153,3288,0,1,1,0,0,1,2
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288757,52691,8911,61602,5190529,1334862,74950,353883,0,28,15,4,9,16,74
