Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,56723,673,140,813,55638,12393,541,3440,0,21,6,12,3,9,185
Tarapacá,81196,974,118,1092,79769,10307,336,10395,0,77,33,23,21,29,262
Antofagasta,128247,1488,287,1775,125300,11991,766,6823,0,275,109,117,49,67,1051
Atacama,70008,480,113,593,68456,18518,317,1745,0,270,140,54,76,187,948
Coquimbo,134495,1395,291,1686,131020,23781,482,9386,1,599,317,165,117,296,1713
Valparaíso,336230,4457,1213,5670,325376,70972,1129,50218,0,1641,792,200,649,563,5270
Metropolitana,1488954,22381,6087,28468,1441434,226857,11441,161570,6,5325,2968,565,1792,1540,19391
O’Higgins,158494,1968,564,2532,154406,36080,566,14809,2,465,271,122,72,238,1563
Maule,250961,2442,499,2941,245723,66735,1073,10641,1,726,526,84,116,272,2053
Ñuble,105331,928,191,1119,103223,26852,448,10180,1,327,157,50,120,150,839
Biobío,367147,3629,677,4306,359640,61401,1359,35900,0,750,365,202,183,223,2733
Araucanía,220768,2017,571,2588,217333,35903,1097,11312,1,217,108,14,95,50,621
Los Ríos,108299,1000,228,1228,106446,22210,574,6035,0,146,69,28,49,63,451
Los Lagos,197817,1960,372,2332,194727,24933,2792,16326,0,158,92,39,27,39,412
Aysén,25611,158,27,185,25245,7832,726,1798,2,40,27,10,3,16,126
Magallanes,53621,603,103,706,52529,5975,1276,3293,0,72,44,5,23,34,273
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3783945,46553,11483,58036,3686307,662740,24923,353871,14,11109,6024,1690,3395,3776,37891
