Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,57198,673,140,813,55970,12606,556,3440,0,95,49,41,5,50,326
Tarapacá,81710,974,118,1092,80171,10506,347,10395,0,100,37,36,27,43,364
Antofagasta,130001,1490,287,1777,126914,12453,794,6823,0,383,155,114,114,100,1176
Atacama,72290,483,113,596,70227,19851,344,1746,0,399,169,66,164,247,1444
Coquimbo,138336,1404,292,1696,134198,25544,504,9389,0,708,422,185,101,292,2357
Valparaíso,347120,4477,1213,5690,335270,74774,1196,50214,0,1902,1065,207,630,616,6204
Metropolitana,1524835,22452,6091,28543,1476872,235838,12060,161563,11,4882,2769,575,1538,1377,19589
O’Higgins,161781,1972,564,2536,157236,37639,587,14807,1,590,336,160,94,286,2006
Maule,254366,2449,499,2948,249265,68086,1180,10642,0,572,444,88,40,218,1869
Ñuble,106954,930,192,1122,104734,27603,460,10183,1,280,177,27,76,146,937
Biobío,372381,3634,678,4312,364313,62842,1413,35903,2,956,446,175,335,258,3242
Araucanía,222401,2018,571,2589,218677,36262,1126,11313,2,301,163,33,105,60,877
Los Ríos,109304,1001,228,1229,107247,22562,588,6035,0,234,92,44,98,64,636
Los Lagos,198877,1960,372,2332,195613,25139,2802,16326,0,194,103,50,41,39,565
Aysén,25934,159,27,186,25483,8025,743,1795,0,55,30,15,10,23,208
Magallanes,54112,605,103,708,52986,6140,1296,3293,0,103,61,8,34,37,301
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3857643,46681,11490,58171,3755218,685870,25996,353867,17,11754,6518,1824,3412,3856,42101
