Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,65568,684,142,826,63194,17073,871,3441,1,263,124,89,50,141,1415
Tarapacá,91570,984,118,1102,88796,15785,499,10395,0,306,159,75,72,165,1542
Antofagasta,150256,1529,291,1820,145305,19352,1155,6822,0,581,268,173,140,198,2928
Atacama,89898,522,116,638,87112,31253,600,1746,0,307,106,90,111,220,2088
Coquimbo,165478,1465,296,1761,160584,37879,766,9394,2,654,365,207,82,317,2950
Valparaíso,393468,4690,1222,5912,383571,92258,1581,50207,2,734,433,74,227,314,3706
Metropolitana,1648521,23023,6143,29166,1608326,267317,14651,161557,6,1939,1063,212,664,548,9968
O’Higgins,180338,2042,571,2613,175748,47439,756,14800,1,387,250,78,59,219,1843
Maule,275157,2513,504,3017,269245,76529,1884,10641,1,571,446,63,62,236,2416
Ñuble,118127,955,194,1149,115622,33163,612,10183,1,223,169,13,41,131,1104
Biobío,408732,3718,684,4402,399652,75306,1858,35903,0,743,407,118,218,278,3886
Araucanía,239780,2055,574,2629,234819,40380,1462,11312,0,447,243,58,146,113,1905
Los Ríos,118083,1027,229,1256,115417,26587,756,6035,0,239,119,22,98,99,1127
Los Lagos,209527,1995,374,2369,205284,27867,3078,16326,0,270,164,49,57,59,1346
Aysén,28537,161,27,188,28017,9375,975,1795,0,40,25,7,8,19,263
Magallanes,58463,623,104,727,57121,7534,1558,3291,0,75,38,11,26,19,453
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4241546,47986,11591,59577,4137855,825097,33062,353848,14,7779,4379,1339,2061,3076,38940
