Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,75120,727,144,871,73740,22243,1232,3441,0,63,32,28,3,42,234
Tarapacá,106309,1033,119,1152,104560,23928,702,10390,0,107,71,9,27,77,332
Antofagasta,173599,1614,298,1912,170716,27932,1769,6821,0,191,102,13,76,81,539
Atacama,107887,573,117,690,106486,43529,1047,1741,0,156,66,30,60,116,484
Coquimbo,198136,1582,298,1880,195126,53933,1415,9395,0,248,186,32,30,153,635
Valparaíso,464364,5028,1231,6259,455437,126614,2449,50199,0,522,321,44,157,331,1422
Metropolitana,1871183,24042,6183,30225,1832442,347901,21558,161590,1,1311,680,144,487,594,3932
O’Higgins,210500,2173,576,2749,206670,62656,1109,14803,0,204,128,39,37,126,556
Maule,331937,2727,507,3234,326859,100647,4074,10643,0,289,155,54,80,132,728
Ñuble,149101,1062,197,1259,146746,48478,1183,10182,0,185,119,4,62,111,512
Biobío,485558,3973,688,4661,478152,107102,2840,35892,0,376,178,78,120,172,1091
Araucanía,282085,2227,580,2807,277760,51378,3897,11321,0,175,42,23,110,35,499
Los Ríos,140357,1124,232,1356,137945,39563,1348,6034,0,172,106,27,39,104,447
Los Lagos,234211,2107,376,2483,230260,35134,3915,16331,0,194,72,35,87,59,498
Aysén,34113,182,27,209,33692,12760,1692,1794,0,20,16,1,3,16,86
Magallanes,64996,655,106,761,63787,10227,2193,3290,0,61,11,16,34,16,149
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4929498,50829,11681,62510,4840419,1114025,52423,353867,1,4274,2285,577,1412,2165,12144
