Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80210,735,113,848,78800,25568,1416,3438,0,0,0,0,0,0,4
Tarapacá,114728,1041,99,1140,113069,30064,933,10389,0,3,3,0,0,3,10
Antofagasta,186348,1652,189,1841,183548,34103,2459,6818,0,0,0,0,0,0,2
Atacama,120803,600,98,698,119596,53976,1957,1741,0,2,2,0,0,2,16
Coquimbo,214314,1645,240,1885,211318,65592,2445,9401,0,1,1,0,0,0,3
Valparaíso,504466,5242,1012,6254,495148,154842,3750,50210,0,6,4,0,2,4,18
Metropolitana,2005869,24809,4543,29352,1964796,422048,31529,161610,0,14,7,1,6,5,47
O’Higgins,227136,2257,433,2690,223146,73913,1683,14809,0,1,1,0,0,1,2
Maule,352390,2825,416,3241,346849,112954,4775,10639,0,0,0,0,0,0,5
Ñuble,162098,1123,160,1283,159636,57925,2072,10180,0,2,2,0,0,2,9
Biobío,519555,4089,566,4655,511619,128219,4870,35889,0,0,0,0,0,0,4
Araucanía,297792,2363,470,2833,292844,59916,4732,11314,0,0,0,0,0,0,3
Los Ríos,150110,1189,210,1399,147590,47563,1910,6033,0,0,0,0,0,0,0
Los Lagos,245545,2209,269,2478,241235,40216,4466,16327,0,2,0,0,2,0,3
Aysén,37342,195,24,219,36919,14902,2686,1794,0,0,0,0,0,0,0
Magallanes,68799,649,57,706,67478,12429,3145,3288,0,1,0,0,1,0,3
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287547,52623,8900,61523,5193632,1334230,74828,353880,0,32,20,1,11,17,129
