Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80205,734,113,847,78801,25564,1416,3439,0,1,1,0,0,1,3
Tarapacá,114711,1040,99,1139,113068,30052,932,10389,0,2,1,0,1,1,6
Antofagasta,186339,1652,189,1841,183546,34099,2458,6818,0,2,0,0,2,0,9
Atacama,120778,599,98,697,119567,53956,1953,1741,0,9,1,3,5,7,36
Coquimbo,214305,1644,240,1884,211326,65584,2444,9401,0,1,1,0,0,1,6
Valparaíso,504423,5239,1012,6251,495155,154818,3748,50209,0,8,6,1,1,7,32
Metropolitana,2005767,24806,4543,29349,1964858,422006,31517,161607,0,20,9,5,6,11,76
O’Higgins,227130,2257,433,2690,223152,73910,1683,14808,0,2,1,0,1,1,8
Maule,352383,2825,416,3241,346878,112950,4775,10639,0,2,2,0,0,1,4
Ñuble,162086,1123,160,1283,159652,57915,2071,10180,0,4,4,0,0,4,6
Biobío,519540,4088,566,4654,511649,128214,4870,35888,0,3,0,2,1,1,7
Araucanía,297789,2361,470,2831,292878,59915,4732,11314,0,1,1,0,0,1,5
Los Ríos,150109,1189,209,1398,147597,47562,1910,6033,0,1,0,0,1,0,4
Los Lagos,245543,2209,269,2478,241268,40217,4465,16327,0,1,0,0,1,0,3
Aysén,37342,194,24,218,36921,14902,2686,1794,0,0,0,0,0,0,2
Magallanes,68796,649,57,706,67489,12427,3143,3288,0,1,0,0,1,1,3
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287288,52609,8899,61508,5193846,1334091,74803,353875,0,58,27,11,20,37,210
