Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,63948,681,142,823,61857,16198,810,3441,0,173,93,68,12,98,1138
Tarapacá,89705,981,118,1099,86921,14764,472,10394,0,218,123,65,30,112,1559
Antofagasta,146816,1521,290,1811,141917,18104,1104,6823,2,455,192,157,106,136,2891
Atacama,87437,516,116,632,84831,29635,559,1746,0,234,110,19,105,134,1918
Coquimbo,161708,1454,296,1750,157380,36032,716,9393,3,385,205,114,66,136,2411
Valparaíso,388380,4671,1221,5892,378923,90071,1527,50209,1,608,363,55,190,234,3329
Metropolitana,1635342,22956,6139,29095,1596579,263696,14328,161556,7,1519,688,246,585,351,8778
O’Higgins,178058,2032,571,2603,173792,46112,736,14802,1,249,170,34,45,107,1545
Maule,271908,2504,504,3008,266485,75168,1746,10642,0,313,254,46,13,130,1961
Ñuble,116593,946,193,1139,114179,32294,579,10184,1,192,127,7,58,98,1029
Biobío,403941,3707,684,4391,395137,73518,1797,35902,1,587,357,62,168,180,3659
Araucanía,237090,2048,573,2621,232340,39672,1390,11312,0,444,158,48,238,83,1721
Los Ríos,116586,1017,228,1245,114157,25782,726,6035,0,144,78,16,50,77,915
Los Lagos,207721,1989,374,2363,203829,27360,3027,16326,0,193,112,29,52,36,1017
Aysén,28167,161,27,188,27611,9192,933,1795,0,61,31,23,7,20,301
Magallanes,57904,617,104,721,56556,7343,1522,3292,0,69,36,1,32,21,470
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4191347,47801,11582,59383,4092536,804941,31972,353852,16,5844,3097,990,1757,1953,34642
