Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80076,731,113,844,78725,25464,1400,3439,0,4,4,0,0,4,20
Tarapacá,114266,1034,99,1133,112653,29717,917,10389,0,14,12,0,2,13,42
Antofagasta,185971,1647,189,1836,183241,33918,2424,6818,0,10,8,0,2,5,59
Atacama,119841,587,98,685,118594,53223,1859,1741,0,15,11,1,3,14,148
Coquimbo,213495,1627,240,1867,210601,64979,2212,9399,0,25,24,0,1,23,82
Valparaíso,502585,5178,1011,6189,493555,153514,3662,50205,0,57,46,1,10,42,274
Metropolitana,2000235,24651,4538,29189,1959992,418924,30891,161593,0,290,198,22,70,177,1026
O’Higgins,226478,2244,432,2676,222548,73486,1658,14808,0,19,15,0,4,15,143
Maule,351699,2805,414,3219,346355,112614,4737,10636,0,33,21,3,9,21,137
Ñuble,161547,1114,160,1274,159193,57459,2031,10179,0,24,20,1,3,23,89
Biobío,518523,4070,565,4635,510850,127623,4789,35887,0,53,36,3,14,37,222
Araucanía,297307,2341,469,2810,292639,59674,4682,11314,0,16,6,1,9,8,85
Los Ríos,150006,1182,209,1391,147615,47480,1900,6033,0,4,3,0,1,4,25
Los Lagos,245354,2205,268,2473,241247,40152,4448,16327,0,8,1,0,7,0,49
Aysén,37273,193,24,217,36860,14852,2653,1794,0,1,0,0,1,1,12
Magallanes,68652,646,57,703,67402,12327,3106,3288,0,4,3,0,1,3,23
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5273350,52255,8887,61142,5182111,1325406,73369,353850,0,577,408,32,137,390,2436
