Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79669,753,147,900,78361,25183,1370,3439,0,7,4,1,2,5,27
Tarapacá,113443,1053,119,1172,111855,29106,858,10389,0,22,14,4,4,15,59
Antofagasta,183394,1659,301,1960,180558,32459,2250,6818,0,75,52,4,19,37,239
Atacama,116693,597,121,718,115437,50651,1548,1741,0,53,30,17,6,49,204
Coquimbo,210780,1648,302,1950,207867,62724,2036,9402,0,77,61,3,13,55,223
Valparaíso,491632,5224,1234,6458,482390,145433,3263,50210,0,279,218,19,42,235,812
Metropolitana,1962245,24641,6211,30852,1921156,396119,27660,161605,0,982,648,53,281,585,3014
O’Higgins,221268,2244,577,2821,217201,69714,1461,14801,0,125,94,8,23,91,414
Maule,346127,2840,509,3349,340728,109091,4549,10641,0,157,112,9,36,99,434
Ñuble,157913,1125,202,1327,155515,54490,1747,10181,0,84,62,1,21,71,251
Biobío,509729,4126,696,4822,501862,122060,4204,35895,0,242,164,3,75,157,709
Araucanía,293127,2335,583,2918,288435,56913,4369,11318,0,123,75,7,41,81,326
Los Ríos,147858,1175,235,1410,145336,45637,1745,6034,0,94,65,5,24,84,267
Los Lagos,242600,2195,380,2575,238311,38701,4309,16328,0,125,74,13,38,74,417
Aysén,36246,194,28,222,35815,14164,2264,1794,0,12,4,4,4,11,48
Magallanes,67563,668,106,774,66332,11649,2787,3289,0,14,12,0,2,12,52
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5180329,52477,11753,64230,5087200,1264094,66420,353885,0,2471,1689,151,631,1661,7496
