Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79303,750,147,897,78034,24918,1354,3439,0,13,6,6,1,11,24
Tarapacá,113013,1052,119,1171,111473,28786,835,10389,0,21,11,4,6,13,38
Antofagasta,182098,1652,301,1953,179480,31725,2173,6819,0,41,28,2,11,24,80
Atacama,115673,593,121,714,114524,49795,1440,1741,0,40,15,17,8,32,136
Coquimbo,209169,1631,302,1933,206390,61416,1908,9402,0,60,57,0,3,49,168
Valparaíso,486646,5198,1234,6432,477941,141685,3069,50211,1,192,157,3,32,148,487
Metropolitana,1943248,24548,6207,30755,1904263,384384,26100,161603,1,751,491,35,225,421,1695
O’Higgins,218936,2237,577,2814,215191,67918,1364,14798,0,79,70,2,7,61,180
Maule,343583,2813,508,3321,338526,107434,4433,10643,0,105,66,4,35,54,252
Ñuble,156373,1118,200,1318,154129,53138,1586,10181,0,58,48,0,10,52,170
Biobío,504855,4099,695,4794,497430,118695,3867,35895,0,196,128,16,52,130,484
Araucanía,291064,2306,583,2889,286656,55615,4225,11318,0,74,43,10,21,32,185
Los Ríos,146262,1162,234,1396,143949,44226,1673,6034,0,60,48,4,8,50,130
Los Lagos,240616,2180,379,2559,236721,37664,4201,16328,0,54,23,7,24,29,130
Aysén,35854,193,27,220,35452,13874,2171,1794,0,12,9,3,0,10,26
Magallanes,67206,667,106,773,66037,11442,2692,3289,0,10,9,0,1,8,21
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5133941,52199,11742,63941,5046237,1232715,63091,353884,2,1766,1209,113,444,1124,4206
