Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80197,734,113,847,78806,25557,1415,3439,0,1,1,0,0,1,3
Tarapacá,114692,1039,99,1138,113043,30038,931,10389,0,6,4,0,2,4,23
Antofagasta,186321,1651,189,1840,183547,34097,2457,6818,0,4,2,1,1,1,5
Atacama,120721,598,98,696,119524,53915,1946,1741,0,9,5,2,2,7,36
Coquimbo,214278,1644,240,1884,211317,65561,2437,9401,0,9,5,0,4,7,15
Valparaíso,504323,5235,1012,6247,495115,154769,3744,50209,0,22,13,3,6,17,58
Metropolitana,2005564,24795,4543,29338,1964897,421914,31490,161601,0,34,24,0,10,22,112
O’Higgins,227113,2257,433,2690,223164,73902,1683,14808,0,3,2,0,1,3,7
Maule,352369,2824,416,3240,346903,112943,4774,10639,0,2,1,1,0,1,10
Ñuble,162074,1121,160,1281,159659,57903,2071,10180,0,2,1,0,1,1,14
Biobío,519519,4087,566,4653,511708,128204,4868,35888,0,5,3,1,1,4,14
Araucanía,297775,2361,470,2831,292921,59910,4730,11315,0,3,1,1,1,1,7
Los Ríos,150103,1189,209,1398,147610,47560,1908,6033,0,1,0,0,1,1,1
Los Lagos,245531,2209,269,2478,241283,40216,4463,16327,0,1,0,0,1,0,3
Aysén,37335,194,24,218,36915,14896,2679,1794,0,1,0,0,1,1,1
Magallanes,68787,649,57,706,67498,12423,3143,3288,0,0,0,0,0,0,1
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5286744,52587,8899,61486,5193951,1333808,74739,353870,0,103,62,9,32,71,310
