Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80194,734,113,847,78811,25556,1415,3439,0,0,0,0,0,0,1
Tarapacá,114663,1038,99,1137,113034,30016,930,10389,0,2,1,0,1,0,7
Antofagasta,186312,1651,189,1840,183544,34094,2457,6818,0,2,1,0,1,0,5
Atacama,120686,596,98,694,119514,53886,1943,1741,0,6,3,0,3,4,19
Coquimbo,214216,1643,240,1883,211275,65532,2391,9401,0,4,3,1,0,4,9
Valparaíso,504257,5233,1012,6245,495099,154721,3743,50209,0,11,10,0,1,9,47
Metropolitana,2005442,24787,4543,29330,1964977,421848,31477,161602,0,24,10,1,13,11,87
O’Higgins,227105,2257,433,2690,223166,73897,1682,14808,0,0,0,0,0,0,7
Maule,352357,2823,416,3239,346928,112939,4773,10640,0,5,2,0,3,2,9
Ñuble,162058,1119,160,1279,159672,57890,2070,10180,0,4,2,0,2,4,8
Biobío,519500,4087,566,4653,511747,128193,4868,35887,0,4,3,0,1,3,9
Araucanía,297761,2361,470,2831,292939,59903,4726,11315,1,0,0,0,0,0,6
Los Ríos,150102,1189,209,1398,147623,47559,1908,6033,0,0,0,0,0,0,0
Los Lagos,245527,2209,269,2478,241300,40215,4463,16328,0,0,0,0,0,0,2
Aysén,37334,194,24,218,36916,14895,2679,1794,0,0,0,0,0,0,0
Magallanes,68785,649,57,706,67503,12421,3142,3288,0,0,0,0,0,0,1
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5286341,52570,8899,61469,5194089,1333565,74667,353872,1,62,35,2,25,37,217
