Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80022,731,113,844,78670,25427,1396,3439,0,4,4,0,0,4,26
Tarapacá,114111,1033,99,1132,112475,29596,905,10389,0,23,16,1,6,17,73
Antofagasta,185718,1645,189,1834,182918,33785,2405,6818,0,51,32,2,17,23,149
Atacama,119282,585,98,683,117876,52766,1798,1741,0,106,64,19,23,91,317
Coquimbo,213155,1625,240,1865,210221,64702,2188,9406,0,61,47,3,11,47,155
Valparaíso,501312,5167,1011,6178,491991,152619,3615,50212,0,223,160,13,50,167,638
Metropolitana,1995647,24615,4533,29148,1954394,416184,30401,161615,2,817,520,34,263,453,2311
O’Higgins,225861,2234,432,2666,221781,73056,1636,14807,0,97,74,5,18,72,325
Maule,351124,2799,414,3213,345612,112286,4723,10638,0,119,83,7,29,79,357
Ñuble,161111,1111,160,1271,158642,57110,1999,10180,0,81,59,3,19,61,230
Biobío,517513,4062,565,4627,509579,127039,4706,35894,0,194,118,9,67,96,553
Araucanía,296880,2333,469,2802,292079,59438,4642,11318,0,85,48,8,29,55,268
Los Ríos,149888,1179,209,1388,147474,47388,1886,6034,0,26,16,6,4,25,77
Los Lagos,245160,2197,268,2465,241028,40059,4440,16327,0,39,28,4,7,27,115
Aysén,37201,193,24,217,36765,14804,2625,1794,0,9,8,0,1,6,35
Magallanes,68527,645,57,702,67253,12260,3076,3289,0,17,9,2,6,11,60
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5262554,52154,8882,61036,5168799,1318519,72441,353901,2,1952,1286,116,550,1234,5689
