Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,62394,678,142,820,60406,15407,740,3441,0,187,93,59,35,89,1047
Tarapacá,87481,978,118,1096,84927,13573,436,10394,0,227,121,86,20,122,1341
Antofagasta,142703,1511,287,1798,138076,16717,1023,6823,0,465,207,146,112,160,2645
Atacama,84667,501,115,616,81760,27790,520,1744,0,265,143,19,103,122,2242
Coquimbo,157933,1443,294,1737,153769,34343,682,9390,0,320,187,96,37,158,2287
Valparaíso,382872,4630,1221,5851,373452,87843,1477,50207,0,595,336,45,214,234,3404
Metropolitana,1621047,22847,6127,28974,1581944,260158,13963,161549,7,1717,857,248,612,402,9486
O’Higgins,175612,2018,569,2587,171225,44796,712,14801,0,326,198,68,60,164,1706
Maule,268626,2494,500,2994,263274,73742,1627,10647,0,399,290,48,61,177,1929
Ñuble,114907,939,192,1131,112523,31461,558,10184,2,195,135,24,36,97,1025
Biobío,398707,3690,683,4373,390107,71594,1715,35900,0,703,369,127,207,242,3521
Araucanía,234140,2038,572,2610,229514,38961,1327,11313,2,408,226,49,133,103,1637
Los Ríos,115169,1012,228,1240,112857,25069,709,6034,0,187,100,20,67,87,816
Los Lagos,206001,1979,373,2352,202100,26889,2971,16326,0,241,130,50,61,53,1063
Aysén,27714,160,27,187,27212,8983,909,1795,0,52,34,7,11,28,250
Magallanes,57136,614,104,718,55673,7084,1453,3292,0,127,66,7,54,31,602
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4137152,47532,11554,59086,4038861,784410,30822,353840,11,6414,3492,1099,1823,2269,35001
