Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80333,736,113,849,78850,25666,1426,3438,0,0,0,0,0,0,5
Tarapacá,114912,1041,99,1140,113168,30210,936,10389,0,5,4,0,1,2,21
Antofagasta,186478,1654,189,1843,183515,34156,2468,6818,0,1,1,0,0,1,4
Atacama,120878,600,98,698,119582,54035,1967,1742,0,1,1,0,0,1,4
Coquimbo,214432,1648,240,1888,211219,65675,2455,9400,0,1,1,0,0,1,13
Valparaíso,504723,5259,1013,6272,494796,155009,3767,50215,0,0,0,0,0,0,5
Metropolitana,2006508,24847,4550,29397,1963301,422290,31604,161615,0,16,5,5,6,6,45
O’Higgins,227165,2261,433,2694,222900,73924,1684,14808,0,0,0,0,0,0,4
Maule,352426,2827,416,3243,346491,112979,4777,10638,0,0,0,0,0,0,1
Ñuble,162180,1125,160,1285,159536,58006,2088,10180,0,0,0,0,0,0,1
Biobío,519639,4093,568,4661,511175,128235,4878,35888,0,1,0,0,1,0,6
Araucanía,297826,2369,471,2840,292460,59929,4740,11316,0,0,0,0,0,0,5
Los Ríos,150129,1191,211,1402,147431,47564,1913,6033,0,0,0,0,0,0,0
Los Lagos,245592,2210,269,2479,240996,40233,4488,16327,0,0,0,0,0,0,4
Aysén,37349,195,24,219,36899,14907,2686,1794,0,0,0,0,0,0,0
Magallanes,68865,650,57,707,67459,12448,3161,3288,0,3,0,0,3,0,8
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289477,52706,8912,61618,5189819,1335266,75038,353889,0,28,12,5,11,11,126
