Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,73231,720,144,864,72032,21184,1168,3441,0,36,1,0,35,14,105
Tarapacá,103911,1028,119,1147,102376,22317,635,10391,0,53,10,0,43,30,149
Antofagasta,168246,1600,298,1898,165579,25820,1562,6824,0,121,12,1,108,33,393
Atacama,103691,568,117,685,102493,40328,888,1743,0,86,3,2,81,69,338
Coquimbo,190920,1558,298,1856,188146,49708,1164,9390,1,170,36,13,121,83,500
Valparaíso,442481,4926,1228,6154,433577,114370,2099,50205,1,580,73,11,496,304,1753
Metropolitana,1806390,23709,6175,29884,1765908,318967,19235,161584,0,2116,240,42,1834,824,6956
O’Higgins,202810,2133,576,2709,199052,58265,994,14800,0,166,22,5,139,82,618
Maule,320182,2661,505,3166,315050,94710,3878,10644,1,289,35,11,243,154,1036
Ñuble,140278,1022,195,1217,137783,44001,949,10184,0,262,8,0,254,127,785
Biobío,470178,3913,687,4600,461953,99907,2610,35893,0,618,30,1,587,284,2211
Araucanía,274221,2179,577,2756,269793,48957,3714,11318,0,315,24,10,281,63,821
Los Ríos,134937,1101,232,1333,132499,35856,1129,6035,0,146,4,2,140,123,582
Los Lagos,228870,2079,375,2454,225158,33205,3751,16331,0,153,24,3,126,32,410
Aysén,32524,175,27,202,32047,11742,1402,1794,0,43,4,1,38,24,166
Magallanes,63294,645,105,750,62119,9418,1989,3291,0,74,13,2,59,31,164
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4756206,50017,11660,61677,4665606,1028755,47167,353868,3,5228,539,104,4585,2277,16987
