Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55320,669,140,809,54394,11612,493,3439,0,20,19,1,0,19,74
Tarapacá,79437,968,118,1086,78246,9683,322,10394,1,18,10,5,3,7,72
Antofagasta,122546,1467,285,1752,120467,10224,626,6823,0,81,19,47,15,35,281
Atacama,65751,469,113,582,65022,15972,264,1744,1,41,17,12,12,22,166
Coquimbo,126085,1375,288,1663,124002,19757,440,9383,1,116,76,16,24,60,423
Valparaíso,305179,4359,1201,5560,298873,59177,948,50207,1,325,180,49,96,131,1096
Metropolitana,1354571,22134,6057,28191,1323222,192687,9361,161551,4,1163,703,115,345,333,4530
O’Higgins,149570,1940,561,2501,146781,31901,489,14801,0,108,77,15,16,40,425
Maule,238672,2394,498,2892,235129,61297,752,10641,1,194,153,25,16,100,612
Ñuble,99891,909,189,1098,98447,24123,387,10181,2,88,63,8,17,50,291
Biobío,352215,3580,674,4254,346919,56974,1235,35957,1,225,117,45,63,92,869
Araucanía,215393,1984,570,2554,212487,34680,1002,11319,0,106,66,12,28,21,336
Los Ríos,105842,989,228,1217,104419,21053,534,6036,0,50,23,12,15,29,148
Los Lagos,194943,1939,366,2305,192289,24334,2589,16330,0,69,29,28,12,26,173
Aysén,24924,157,27,184,24634,7447,683,1794,0,21,9,12,0,15,75
Magallanes,51410,598,103,701,50474,5182,1112,3294,0,44,29,5,10,10,165
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3541792,45931,11420,57351,3475847,586103,21237,353894,12,2669,1590,407,672,990,9736
