Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,75455,727,144,871,74091,22460,1244,3441,0,113,46,57,10,81,216
Tarapacá,106757,1033,119,1152,105085,24269,709,10390,0,134,88,15,31,111,250
Antofagasta,174169,1615,298,1913,171520,28180,1796,6821,0,143,81,6,56,71,299
Atacama,108513,573,117,690,107206,44024,1059,1740,0,173,70,26,77,134,388
Coquimbo,198977,1587,298,1885,196156,54476,1439,9397,0,225,171,22,32,161,429
Valparaíso,466304,5038,1231,6269,457858,127851,2485,50202,2,464,313,31,120,334,909
Metropolitana,1876218,24090,6187,30277,1838743,350188,21796,161592,1,1128,597,72,459,564,2486
O’Higgins,211232,2176,576,2752,207561,63096,1121,14802,0,222,155,28,39,153,384
Maule,332900,2732,507,3239,328011,101175,4101,10644,1,269,161,24,84,161,516
Ñuble,149829,1063,197,1260,147617,48873,1209,10182,0,179,94,5,80,114,355
Biobío,487063,3980,688,4668,479921,107896,2878,35893,0,384,191,43,150,196,799
Araucanía,282738,2231,580,2811,278554,51579,3909,11320,0,165,84,14,67,85,341
Los Ríos,140903,1126,232,1358,138648,39957,1372,6034,0,155,96,35,24,133,284
Los Lagos,234882,2111,376,2487,231053,35412,3945,16331,0,207,83,32,92,99,362
Aysén,34239,182,27,209,33836,12842,1696,1794,0,40,28,3,9,30,68
Magallanes,65204,656,106,762,64032,10339,2218,3289,0,49,22,0,27,26,108
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4945425,50920,11685,62605,4859933,1122617,52977,353872,4,4050,2280,413,1357,2453,8194
