Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,67003,691,142,833,64720,17916,924,3441,0,268,126,111,31,138,1314
Tarapacá,94114,987,118,1105,90727,17247,523,10395,0,501,264,74,163,264,2145
Antofagasta,153652,1537,292,1829,148749,20734,1211,6820,0,666,326,205,135,260,2860
Atacama,92110,531,116,647,89569,32630,626,1746,0,367,155,100,112,255,1826
Coquimbo,169461,1472,297,1769,164425,39784,817,9390,0,773,486,226,61,367,3073
Valparaíso,398775,4721,1222,5943,388405,94534,1642,50207,0,1030,592,128,310,408,4102
Metropolitana,1662351,23085,6145,29230,1621208,271289,14986,161559,8,2610,1475,270,865,775,10684
O’Higgins,182895,2050,572,2622,178046,48890,782,14799,0,528,329,130,69,278,2068
Maule,279483,2526,504,3030,272518,78341,2063,10641,0,772,531,150,91,283,3429
Ñuble,120182,963,194,1157,117178,34253,641,10184,0,379,243,38,98,196,1578
Biobío,414417,3731,684,4415,404518,77433,1933,35909,2,1101,571,235,295,405,4653
Araucanía,243047,2064,574,2638,237523,41295,1529,11313,2,674,346,107,221,170,2428
Los Ríos,119933,1034,229,1263,116868,27630,793,6035,0,370,210,33,127,191,1509
Los Lagos,211761,1997,374,2371,207092,28604,3141,16331,2,475,270,79,126,151,1752
Aysén,28957,163,27,190,28357,9619,1007,1795,0,70,45,11,14,52,340
Magallanes,58961,625,104,729,57664,7708,1607,3291,0,88,56,5,27,31,399
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4297144,48177,11596,59773,4187608,847907,34225,353856,14,10672,6025,1902,2745,4224,44160
