Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54761,667,140,807,53671,11267,482,3442,0,44,32,9,3,24,255
Tarapacá,78865,963,118,1081,77570,9493,315,10394,0,29,13,8,8,12,205
Antofagasta,120695,1455,281,1736,118349,9645,559,6824,0,102,43,32,27,24,608
Atacama,64511,456,113,569,63418,15370,247,1747,2,143,56,37,50,78,556
Coquimbo,122932,1343,286,1629,120175,18495,415,9384,0,248,147,73,28,152,1168
Valparaíso,296906,4266,1198,5464,289451,56239,901,50201,3,618,430,45,143,296,2451
Metropolitana,1322502,21871,6035,27906,1287681,185271,8872,161562,15,1816,1135,169,512,635,8773
O’Higgins,146161,1902,559,2461,142654,30490,472,14804,0,324,243,57,24,204,1248
Maule,233399,2305,496,2801,228749,58985,704,10640,0,459,362,45,52,275,1892
Ñuble,97522,872,189,1061,95498,23103,370,10177,1,222,174,10,38,110,957
Biobío,344432,3469,672,4141,336829,54518,1184,35960,3,844,432,94,318,330,3411
Araucanía,211604,1933,568,2501,207856,33777,944,11319,3,303,186,16,101,114,1323
Los Ríos,104353,956,224,1180,102558,20397,489,6037,1,125,87,13,25,75,596
Los Lagos,190946,1896,364,2260,187702,23376,800,16331,3,223,112,48,63,86,901
Aysén,24452,148,26,174,24049,7190,653,1786,0,47,24,21,2,39,212
Magallanes,50341,591,103,694,49310,4877,919,3296,0,56,35,4,17,22,283
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3464425,45093,11374,56467,3385562,562493,18326,353904,31,5603,3511,681,1411,2476,24839
