Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80321,736,113,849,78836,25654,1425,3438,0,0,0,0,0,0,13
Tarapacá,114867,1041,99,1140,113141,30176,934,10389,0,5,5,0,0,4,13
Antofagasta,186454,1654,189,1843,183495,34144,2465,6818,0,4,3,0,1,0,8
Atacama,120871,600,98,698,119592,54029,1964,1741,0,1,0,0,1,1,5
Coquimbo,214395,1647,240,1887,211209,65643,2450,9400,0,2,1,0,1,1,9
Valparaíso,504678,5259,1013,6272,494798,154975,3764,50215,0,6,3,1,2,4,18
Metropolitana,2006381,24846,4550,29396,1963413,422240,31588,161613,1,13,10,0,3,8,42
O’Higgins,227158,2261,433,2694,222926,73922,1684,14808,0,0,0,0,0,0,1
Maule,352422,2826,416,3242,346518,112976,4776,10638,0,2,1,0,1,0,4
Ñuble,162175,1125,160,1285,159549,58001,2087,10180,0,0,0,0,0,0,0
Biobío,519624,4093,568,4661,511224,128230,4876,35888,0,1,1,0,0,0,1
Araucanía,297815,2369,471,2840,292493,59923,4736,11316,0,1,0,0,1,0,3
Los Ríos,150129,1191,211,1402,147445,47564,1913,6033,0,1,0,0,1,0,2
Los Lagos,245577,2210,269,2479,241012,40225,4484,16327,0,2,1,0,1,1,2
Aysén,37346,195,24,219,36898,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68840,650,57,707,67444,12440,3154,3288,0,2,0,0,2,0,5
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289095,52703,8912,61615,5190034,1335046,74986,353886,1,40,25,1,14,19,126
