Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,72524,718,144,862,71361,20815,1147,3441,0,21,11,10,0,11,93
Tarapacá,102871,1022,119,1141,101412,21766,607,10391,0,25,14,7,4,17,116
Antofagasta,165873,1590,297,1887,163357,24970,1504,6822,0,72,35,7,30,22,304
Atacama,101664,562,117,679,100595,38831,816,1745,0,61,33,12,16,49,239
Coquimbo,187491,1540,298,1838,184899,47884,1073,9390,0,107,76,23,8,58,407
Valparaíso,431327,4880,1225,6105,423329,108754,1951,50205,2,340,219,19,102,189,1109
Metropolitana,1758276,23529,6167,29696,1720752,300141,17689,161585,2,1328,852,99,377,554,4847
O’Higgins,198427,2117,573,2690,194850,56161,956,14800,1,126,89,19,18,64,540
Maule,311410,2634,504,3138,306464,90889,3625,10645,3,273,201,32,40,128,1009
Ñuble,134933,1007,194,1201,132790,41286,833,10182,0,139,116,5,18,94,531
Biobío,455201,3871,685,4556,447831,93135,2418,35900,0,421,277,38,106,198,1601
Araucanía,266482,2158,576,2734,262493,46863,2031,11309,1,167,98,14,55,71,527
Los Ríos,131663,1088,231,1319,129591,33775,1046,6035,0,83,62,2,19,59,311
Los Lagos,226081,2062,374,2436,222594,32289,3632,16331,0,95,50,18,27,31,299
Aysén,31705,173,27,200,31356,11290,1332,1794,0,4,2,0,2,3,55
Magallanes,62268,644,105,749,61196,8962,1899,3291,0,39,24,3,12,22,95
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4638238,49595,11638,61233,4554911,977811,42559,353866,9,3301,2159,308,834,1570,12083
