Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54940,667,140,807,53994,11359,485,3439,0,15,12,3,0,8,104
Tarapacá,79112,966,118,1084,77879,9573,319,10394,1,32,24,6,2,23,132
Antofagasta,121501,1460,282,1742,119268,9907,584,6821,0,127,31,69,27,68,476
Atacama,65019,462,113,575,64173,15605,252,1744,1,61,27,19,15,33,299
Coquimbo,124343,1358,287,1645,122048,19017,424,9381,0,157,98,37,22,87,678
Valparaíso,300053,4304,1198,5502,293476,57328,912,50199,1,426,266,37,123,189,1499
Metropolitana,1334802,21980,6044,28024,1302221,187970,9025,161561,7,1308,808,133,367,451,6267
O’Higgins,147602,1918,559,2477,144627,31092,479,14803,0,168,122,31,15,113,685
Maule,235836,2336,497,2833,231807,59944,713,10647,5,349,263,21,65,159,1221
Ñuble,98603,886,189,1075,96931,23543,374,10180,2,126,85,23,18,77,583
Biobío,348113,3519,673,4192,341701,55702,1193,35960,2,479,290,31,158,208,2128
Araucanía,213408,1951,570,2521,210098,34222,971,11320,1,186,106,13,67,61,844
Los Ríos,105042,966,226,1192,103472,20686,497,6036,0,67,40,6,21,32,356
Los Lagos,192090,1912,364,2276,189161,23654,812,16329,0,121,62,30,29,55,550
Aysén,24652,152,26,178,24334,7276,669,1794,0,37,13,13,11,21,118
Magallanes,50730,594,103,697,49779,4982,936,3295,0,30,22,2,6,9,193
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3495889,45431,11391,56822,3425011,571860,18645,353903,20,3689,2269,474,946,1594,16133
