Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80037,731,113,844,78695,25438,1397,3439,0,2,2,0,0,2,15
Tarapacá,114156,1034,99,1133,112546,29626,907,10389,0,7,5,0,2,5,45
Antofagasta,185822,1646,189,1835,183060,33844,2409,6818,0,20,15,1,4,12,102
Atacama,119489,586,98,684,118164,52918,1808,1741,0,43,31,2,10,36,233
Coquimbo,213265,1625,240,1865,210401,64782,2199,9406,0,19,15,0,4,14,75
Valparaíso,501823,5171,1011,6182,492702,152973,3633,50212,0,95,68,3,24,66,422
Metropolitana,1997460,24629,4534,29163,1956918,417240,30592,161614,0,363,262,19,82,249,1530
O’Higgins,226106,2237,432,2669,222129,73228,1644,14808,1,52,43,2,7,38,217
Maule,351353,2800,414,3214,345968,112410,4728,10638,0,51,26,3,22,20,217
Ñuble,161305,1114,160,1274,158893,57258,2014,10179,0,50,40,1,9,38,165
Biobío,517904,4064,565,4629,510152,127264,4740,35894,0,88,50,5,33,55,349
Araucanía,297063,2338,469,2807,292341,59535,4658,11318,0,35,24,3,8,23,174
Los Ríos,149924,1181,209,1390,147544,47416,1887,6034,0,8,6,1,1,5,35
Los Lagos,245228,2201,268,2469,241149,40091,4443,16327,0,10,4,1,5,3,51
Aysén,37239,193,24,217,36811,14829,2637,1794,0,6,4,1,1,4,27
Magallanes,68575,646,57,703,67323,12279,3087,3289,0,7,3,0,4,2,32
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5266791,52196,8883,61079,5174837,1321131,72783,353900,1,856,598,42,216,572,3689
