Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,78595,739,144,883,77218,24454,1313,3440,0,108,68,27,13,72,186
Tarapacá,111594,1039,119,1158,109845,27827,785,10389,0,164,118,11,35,127,301
Antofagasta,179406,1625,299,1924,176604,30422,2019,6821,0,234,138,11,85,116,376
Atacama,112477,580,120,700,111125,47212,1240,1741,0,250,134,49,67,220,391
Coquimbo,204610,1611,299,1910,201689,58249,1684,9399,0,302,268,16,18,237,429
Valparaíso,477325,5117,1232,6349,468642,135290,2796,50206,0,510,370,19,121,385,855
Metropolitana,1913413,24307,6196,30503,1874436,368317,23848,161587,1,1732,1025,88,619,920,2999
O’Higgins,215701,2216,577,2793,211952,65838,1230,14800,0,219,159,16,44,137,323
Maule,338567,2773,507,3280,333609,104430,4271,10644,0,237,145,11,81,137,401
Ñuble,153296,1090,197,1287,151099,50873,1377,10181,0,140,82,8,50,107,251
Biobío,496940,4042,690,4732,489511,113610,3370,35893,0,457,273,40,144,255,817
Araucanía,286769,2272,580,2852,282500,53278,4027,11316,0,166,102,7,57,108,264
Los Ríos,144085,1146,233,1379,141797,42409,1516,6034,0,117,85,10,22,101,215
Los Lagos,238459,2147,376,2523,234653,36826,4073,16328,0,125,44,31,50,47,208
Aysén,35085,184,27,211,34682,13381,1894,1794,0,39,29,1,9,31,55
Magallanes,66616,662,106,768,65443,11080,2564,3288,0,39,32,0,7,25,73
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5052980,51550,11704,63254,4964846,1183496,58007,353861,1,4839,3072,345,1422,3025,8144
