Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79190,747,147,894,77924,24847,1345,3439,0,23,15,6,2,14,39
Tarapacá,112746,1046,119,1165,111212,28627,816,10389,0,32,17,2,13,26,56
Antofagasta,181465,1639,301,1940,178841,31394,2128,6820,0,74,43,4,27,40,131
Atacama,114875,591,121,712,113654,49128,1386,1741,0,116,44,49,23,98,223
Coquimbo,207982,1625,302,1927,205162,60526,1845,9402,0,130,119,9,2,106,262
Valparaíso,483842,5167,1234,6401,475268,139667,2982,50209,0,272,205,9,58,208,517
Metropolitana,1934001,24471,6205,30676,1895546,379020,25376,161597,1,830,565,32,233,553,1649
O’Higgins,217844,2232,577,2809,214153,67171,1314,14798,0,92,80,5,7,74,188
Maule,342020,2790,507,3297,336952,106477,4377,10643,0,173,117,9,47,119,362
Ñuble,155274,1106,198,1304,153047,52237,1497,10182,0,100,81,1,18,87,209
Biobío,502182,4074,692,4766,494890,116818,3709,35895,0,208,150,7,51,146,475
Araucanía,289681,2293,582,2875,285272,54835,4139,11317,0,156,81,15,60,92,281
Los Ríos,145433,1157,234,1391,143172,43535,1607,6034,0,62,41,3,18,57,130
Los Lagos,239828,2168,378,2546,235990,37349,4159,16328,0,69,30,5,34,30,139
Aysén,35480,189,27,216,35076,13639,1958,1794,0,21,18,0,3,19,40
Magallanes,67044,665,106,771,65895,11334,2655,3288,0,8,7,0,1,5,20
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5108929,51960,11732,63692,5022095,1216604,61293,353876,1,2366,1613,156,597,1674,4721
