Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80321,736,113,849,78843,25654,1425,3438,0,0,0,0,0,0,6
Tarapacá,114871,1041,99,1140,113147,30178,935,10389,0,4,3,0,1,2,11
Antofagasta,186457,1654,189,1843,183497,34146,2465,6818,0,3,1,1,1,2,9
Atacama,120871,600,98,698,119592,54029,1964,1742,1,0,0,0,0,0,5
Coquimbo,214396,1647,240,1887,211212,65644,2450,9400,0,1,1,0,0,1,7
Valparaíso,504682,5259,1013,6272,494802,154978,3765,50215,0,4,2,0,2,3,18
Metropolitana,2006388,24846,4550,29396,1963429,422245,31589,161613,1,6,2,0,4,5,33
O’Higgins,227158,2261,433,2694,222927,73922,1684,14808,0,0,0,0,0,0,0
Maule,352422,2826,416,3242,346519,112976,4776,10638,0,0,0,0,0,0,3
Ñuble,162176,1125,160,1285,159549,58002,2087,10180,0,1,0,1,0,1,1
Biobío,519624,4093,568,4661,511224,128230,4876,35888,0,0,0,0,0,0,1
Araucanía,297815,2369,471,2840,292494,59923,4736,11316,0,0,0,0,0,0,2
Los Ríos,150129,1191,211,1402,147447,47564,1913,6033,0,0,0,0,0,0,0
Los Lagos,245578,2210,269,2479,241012,40225,4484,16327,0,1,0,1,0,0,3
Aysén,37346,195,24,219,36898,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68841,650,57,707,67445,12441,3155,3288,0,1,1,0,0,1,5
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289117,52703,8912,61615,5190078,1335061,74990,353887,2,21,10,3,8,15,104
