Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,76647,731,144,875,75108,23217,1281,3440,0,93,43,46,4,73,370
Tarapacá,108459,1036,119,1155,106569,25506,734,10390,0,123,78,7,38,94,454
Antofagasta,176107,1620,299,1919,173205,29006,1870,6822,0,151,93,12,46,79,509
Atacama,109913,576,117,693,108607,45111,1127,1740,0,83,36,16,31,64,366
Coquimbo,201070,1598,299,1897,198169,55829,1519,9396,0,137,97,20,20,87,463
Valparaíso,470535,5081,1232,6313,462021,130621,2590,50203,0,212,150,11,51,149,833
Metropolitana,1889022,24184,6189,30373,1850522,356194,22485,161603,2,863,481,65,317,445,3023
O’Higgins,213055,2198,576,2774,209309,64189,1165,14802,0,100,69,10,21,61,391
Maule,335205,2752,507,3259,330221,102480,4166,10645,0,110,82,7,21,77,495
Ñuble,151309,1075,197,1272,149070,49706,1278,10181,0,97,44,3,50,44,334
Biobío,490659,4012,689,4701,483342,109894,3022,35892,0,230,150,6,74,158,844
Araucanía,284381,2250,580,2830,280089,52178,3947,11318,0,110,43,9,58,36,367
Los Ríos,142267,1134,232,1366,139971,40972,1421,6034,0,56,37,4,15,41,282
Los Lagos,236488,2123,376,2499,232586,36031,4000,16330,0,100,18,11,71,22,363
Aysén,34679,184,27,211,34271,13118,1818,1794,0,8,5,2,1,3,68
Magallanes,65850,658,106,764,64632,10663,2367,3288,0,32,18,1,13,16,138
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4985688,51212,11691,62903,4897733,1144715,54790,353878,2,2505,1444,230,831,1449,9300
