Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79942,756,147,903,78590,25368,1388,3439,0,19,14,5,0,10,40
Tarapacá,113926,1055,119,1174,112301,29458,894,10389,0,33,23,2,8,21,76
Antofagasta,185267,1662,301,1963,182371,33532,2376,6818,0,116,83,4,29,62,261
Atacama,118482,600,121,721,116994,52143,1731,1740,0,159,98,35,26,120,410
Coquimbo,212609,1653,302,1955,209598,64266,2149,9405,1,133,107,3,23,107,260
Valparaíso,499085,5239,1236,6475,489467,151093,3535,50212,0,408,267,17,124,285,1026
Metropolitana,1988055,24722,6214,30936,1945883,411919,29746,161608,3,1361,891,63,407,826,3503
O’Higgins,224839,2250,577,2827,220596,72343,1594,14806,0,241,167,23,51,161,540
Maule,349982,2856,511,3367,344341,111621,4675,10638,0,214,137,19,58,122,549
Ñuble,160358,1136,202,1338,157736,56498,1945,10181,0,148,114,2,32,113,406
Biobío,515577,4139,696,4835,507441,125936,4550,35895,0,327,192,4,131,203,822
Araucanía,295966,2355,583,2938,291043,58873,4575,11318,0,167,114,22,31,113,437
Los Ríos,149584,1184,236,1420,147069,47148,1852,6034,0,84,62,3,19,66,197
Los Lagos,244738,2211,380,2591,240521,39836,4413,16327,0,109,59,13,37,63,258
Aysén,36932,196,28,224,36454,14645,2498,1794,0,26,13,10,3,14,80
Magallanes,68269,668,106,774,66952,12099,2995,3290,0,38,25,1,12,24,112
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5243653,52682,11761,64443,5147398,1306778,70916,353894,4,3583,2366,226,991,2310,8977
