Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,70833,704,143,847,69187,19898,1070,3441,0,132,86,36,10,75,647
Tarapacá,100120,999,118,1117,97878,20429,579,10393,0,224,98,82,44,120,972
Antofagasta,161269,1559,294,1853,157767,23550,1357,6820,0,325,120,145,60,91,1402
Atacama,97393,547,116,663,95462,36014,727,1745,0,274,123,68,83,142,1175
Coquimbo,179896,1501,297,1798,175993,44501,961,9392,0,517,327,128,62,215,1872
Valparaíso,414636,4778,1224,6002,405243,101120,1786,50201,0,780,396,84,300,283,2914
Metropolitana,1704602,23242,6154,29396,1664556,283869,16012,161572,5,2487,1345,276,866,691,8878
O’Higgins,190821,2076,573,2649,186311,53124,868,14800,0,454,280,118,56,222,1645
Maule,295735,2566,504,3070,288900,85052,2793,10640,0,976,671,160,145,332,3162
Ñuble,127275,985,194,1179,124499,37724,727,10181,1,358,200,21,137,149,1283
Biobío,434033,3766,685,4451,424374,85016,2145,35912,3,1064,542,263,259,353,4262
Araucanía,255975,2103,574,2677,250462,44437,1725,11312,0,538,276,116,146,138,2296
Los Ríos,126830,1057,230,1287,123994,31248,927,6034,0,359,167,44,148,138,1215
Los Lagos,220204,2020,374,2394,215753,30778,3416,16332,3,487,263,84,140,99,1439
Aysén,30587,167,27,194,30036,10638,1142,1794,0,56,34,13,9,23,284
Magallanes,60867,638,104,742,59538,8366,1785,3290,1,83,50,7,26,30,396
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4471118,48708,11613,60321,4369994,915764,38020,353859,13,9114,4978,1645,2491,3101,33842
