Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80187,734,113,847,78806,25552,1414,3439,0,1,0,1,0,0,5
Tarapacá,114621,1038,99,1137,112992,29985,929,10389,0,1,1,0,0,1,16
Antofagasta,186275,1651,189,1840,183535,34086,2454,6818,0,2,1,0,1,2,4
Atacama,120611,595,98,693,119442,53834,1937,1741,0,4,2,0,2,2,28
Coquimbo,214151,1641,240,1881,211207,65487,2372,9401,0,9,5,0,4,4,26
Valparaíso,504097,5231,1012,6243,494996,154601,3738,50208,1,20,11,2,7,15,64
Metropolitana,2005121,24774,4541,29315,1964837,421702,31445,161605,1,43,19,8,16,17,152
O’Higgins,227072,2257,433,2690,223148,73878,1682,14808,0,6,6,0,0,6,19
Maule,352325,2823,416,3239,346933,112926,4770,10639,0,7,4,0,3,4,18
Ñuble,162026,1119,160,1279,159658,57863,2069,10179,0,2,0,0,2,1,16
Biobío,519444,4085,566,4651,511737,128165,4864,35887,0,8,3,1,4,4,22
Araucanía,297738,2361,470,2831,292947,59897,4724,11314,0,4,2,0,2,0,15
Los Ríos,150097,1189,209,1398,147640,47555,1908,6033,0,1,0,0,1,1,4
Los Lagos,245522,2209,269,2478,241324,40213,4463,16327,0,1,1,0,0,1,5
Aysén,37320,194,24,218,36904,14883,2668,1794,0,0,0,0,0,0,2
Magallanes,68774,649,57,706,67496,12413,3140,3288,0,0,0,0,0,0,4
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5285423,52550,8897,61447,5193643,1333040,74577,353870,2,109,55,12,42,58,400
