Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55583,671,140,811,54607,11805,501,3439,0,23,18,3,2,16,106
Tarapacá,79797,968,118,1086,78536,9808,327,10394,1,21,12,5,4,2,127
Antofagasta,123416,1476,286,1762,121243,10459,664,6821,0,79,35,18,26,23,341
Atacama,66298,472,113,585,65573,16262,273,1744,0,27,11,8,8,13,148
Coquimbo,127394,1382,289,1671,125329,20320,444,9380,0,99,59,31,9,43,372
Valparaíso,309213,4402,1203,5605,302456,60805,965,50208,0,339,185,50,104,143,1433
Metropolitana,1372465,22224,6063,28287,1338816,196916,9640,161561,3,1591,957,184,450,417,6435
O’Higgins,150697,1957,562,2519,147921,32385,495,14802,0,92,58,21,13,42,359
Maule,240471,2419,498,2917,236872,62156,788,10641,0,169,128,25,16,64,585
Ñuble,100782,918,189,1107,99292,24575,401,10181,2,63,40,6,17,29,307
Biobío,354489,3604,675,4279,349192,57715,1254,35907,3,173,88,48,37,46,756
Araucanía,216589,2004,570,2574,213590,34965,1018,11319,0,110,60,12,38,31,343
Los Ríos,106266,994,228,1222,104786,21262,539,6035,0,62,10,44,8,51,160
Los Lagos,195536,1947,368,2315,192871,24452,2742,16329,1,31,14,13,4,10,127
Aysén,25118,157,27,184,24814,7553,695,1795,0,17,10,7,0,9,80
Magallanes,51982,600,103,703,51031,5350,1184,3294,0,30,15,3,12,9,166
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3576139,46195,11434,57629,3506971,596788,21930,353850,10,2926,1700,478,748,948,11845
