Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55641,671,140,811,54629,11856,503,3439,0,19,17,2,0,18,135
Tarapacá,79832,968,118,1086,78574,9822,327,10394,0,20,10,6,4,8,123
Antofagasta,123532,1476,286,1762,121310,10486,665,6822,1,53,21,23,9,12,384
Atacama,66360,472,113,585,65615,16300,274,1744,0,19,9,6,4,14,166
Coquimbo,127583,1383,289,1672,125463,20398,446,9381,1,85,45,21,19,30,420
Valparaíso,309823,4402,1203,5605,302980,61032,966,50209,1,228,106,25,97,80,1494
Metropolitana,1375442,22227,6065,28292,1341085,197534,9675,161564,8,1068,581,97,390,279,7085
O’Higgins,150867,1958,562,2520,148015,32467,496,14802,0,66,43,7,16,26,424
Maule,240705,2420,498,2918,237083,62261,796,10641,0,89,72,13,4,42,598
Ñuble,100927,919,189,1108,99399,24639,403,10181,1,70,46,9,15,37,339
Biobío,354761,3604,675,4279,349382,57782,1256,35906,2,103,59,18,26,32,822
Araucanía,216764,2004,570,2574,213741,35000,1022,11316,0,76,45,4,27,16,356
Los Ríos,106313,994,228,1222,104819,21284,540,6035,0,17,8,1,8,6,169
Los Lagos,195598,1948,368,2316,192913,24464,2742,16330,2,31,15,8,8,7,133
Aysén,25141,157,27,184,24847,7569,693,1795,0,12,8,4,0,9,67
Magallanes,52042,600,103,703,51094,5373,1184,3294,0,16,12,0,4,4,161
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3581374,46203,11436,57639,3510991,598267,21988,353853,16,1972,1097,244,631,620,12876
