Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,72058,712,144,856,70855,20561,1129,3441,0,36,25,9,2,20,165
Tarapacá,102266,1015,119,1134,100726,21485,597,10391,0,42,19,12,11,22,224
Antofagasta,164545,1579,297,1876,161931,24540,1460,6821,0,110,44,41,25,18,452
Atacama,100627,558,117,675,99336,38111,793,1745,0,110,53,45,12,69,484
Coquimbo,185289,1530,297,1827,182466,46807,1042,9391,0,183,95,76,12,78,700
Valparaíso,424861,4836,1225,6061,416626,105489,1891,50204,2,437,259,43,135,217,1539
Metropolitana,1736103,23414,6164,29578,1699344,293005,16980,161585,8,1358,773,146,439,418,4795
O’Higgins,195427,2100,573,2673,191847,54876,925,14799,1,170,122,32,16,74,624
Maule,305649,2606,504,3110,300550,88661,3304,10645,0,373,276,36,61,117,1277
Ñuble,131918,998,194,1192,129717,39839,791,10181,0,227,156,24,47,109,648
Biobío,447206,3826,685,4511,439616,89911,2303,35904,1,558,306,130,122,220,1994
Araucanía,263109,2139,576,2715,258924,46020,1922,11315,1,286,142,51,93,62,843
Los Ríos,130015,1073,231,1304,127904,32823,1005,6034,0,132,68,18,46,56,428
Los Lagos,224464,2047,374,2421,220875,31816,3556,16332,0,157,102,26,29,55,482
Aysén,31379,172,27,199,30989,11085,1294,1794,0,30,18,8,4,18,106
Magallanes,61815,642,105,747,60759,8743,1863,3289,0,24,13,0,11,8,100
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4576773,49247,11634,60881,4492506,953772,40855,353871,13,4233,2471,697,1065,1561,14861
