Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80207,734,113,847,78801,25566,1416,3438,0,1,0,0,1,1,3
Tarapacá,114718,1041,99,1140,113068,30058,933,10389,0,2,1,0,1,2,9
Antofagasta,186346,1652,189,1841,183551,34102,2459,6818,0,1,0,0,1,1,8
Atacama,120787,599,98,697,119589,53961,1954,1741,0,0,0,0,0,0,16
Coquimbo,214310,1644,240,1884,211328,65589,2444,9401,0,1,0,0,1,1,4
Valparaíso,504438,5241,1012,6253,495170,154825,3749,50209,0,0,0,0,0,0,16
Metropolitana,2005809,24807,4543,29350,1964892,422021,31519,161608,1,10,0,0,10,4,44
O’Higgins,227133,2257,433,2690,223154,73911,1683,14808,0,1,0,0,1,0,5
Maule,352385,2825,416,3241,346878,112951,4775,10639,0,1,0,0,1,0,1
Ñuble,162086,1123,160,1283,159652,57915,2071,10180,0,0,0,0,0,0,0
Biobío,519550,4089,566,4655,511648,128218,4870,35888,0,1,0,0,1,0,10
Araucanía,297790,2362,470,2832,292877,59915,4732,11314,0,1,0,0,1,0,1
Los Ríos,150110,1189,210,1399,147596,47563,1910,6033,0,0,0,0,0,0,2
Los Lagos,245542,2209,269,2478,241262,40216,4465,16327,0,0,0,0,0,0,1
Aysén,37342,195,24,219,36922,14902,2686,1794,0,0,0,0,0,0,0
Magallanes,68797,649,57,706,67489,12428,3143,3288,0,0,0,0,0,0,1
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287392,52616,8900,61516,5193918,1334141,74809,353875,1,19,1,0,18,9,121
