Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80255,736,113,849,78811,25601,1421,3438,0,2,2,0,0,2,8
Tarapacá,114792,1041,99,1140,113105,30114,934,10389,0,2,1,0,1,1,4
Antofagasta,186400,1652,189,1841,183519,34122,2464,6818,0,0,0,0,0,0,5
Atacama,120836,600,98,698,119599,54003,1959,1741,0,1,0,1,0,1,2
Coquimbo,214350,1646,240,1886,211257,65616,2447,9400,0,1,0,0,1,0,5
Valparaíso,504578,5255,1013,6268,494961,154903,3754,50212,0,3,1,0,2,1,8
Metropolitana,2006145,24834,4548,29382,1964109,422162,31559,161609,2,8,2,2,4,1,19
O’Higgins,227153,2261,433,2694,223031,73920,1684,14808,0,1,1,0,0,1,1
Maule,352410,2826,416,3242,346661,112971,4776,10639,0,0,0,0,0,0,0
Ñuble,162149,1124,160,1284,159594,57975,2080,10180,0,6,6,0,0,6,6
Biobío,519599,4091,567,4658,511411,128228,4872,35888,0,0,0,0,0,0,4
Araucanía,297807,2366,471,2837,292659,59921,4734,11315,0,0,0,0,0,0,0
Los Ríos,150122,1189,211,1400,147511,47563,1911,6034,0,4,0,0,4,0,3
Los Lagos,245568,2209,269,2478,241123,40221,4480,16327,0,0,0,0,0,0,1
Aysén,37346,195,24,219,36915,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68822,649,57,706,67464,12437,3152,3288,0,2,0,0,2,2,4
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288374,52674,8909,61583,5191771,1334661,74913,353880,2,30,13,3,14,15,70
