Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80368,736,113,849,78871,25690,1429,3438,0,0,0,0,0,0,4
Tarapacá,114986,1041,99,1140,113236,30264,941,10389,0,6,4,0,2,4,12
Antofagasta,186531,1655,189,1844,183538,34185,2474,6818,0,1,1,0,0,1,6
Atacama,120899,601,98,699,119583,54052,1970,1742,0,1,1,0,0,1,5
Coquimbo,214487,1651,241,1892,211227,65716,2464,9400,0,0,0,0,0,0,11
Valparaíso,504874,5259,1014,6273,494808,155123,3778,50215,0,11,9,0,2,9,27
Metropolitana,2006827,24854,4551,29405,1963168,422399,31635,161617,0,8,4,0,4,4,48
O’Higgins,227175,2261,433,2694,222862,73929,1684,14808,0,0,0,0,0,0,2
Maule,352448,2827,416,3243,346435,112988,4780,10638,0,1,0,0,1,0,1
Ñuble,162188,1125,160,1285,159510,58012,2090,10180,0,1,1,0,0,1,1
Biobío,519683,4094,568,4662,511104,128255,4879,35888,0,2,1,0,1,1,7
Araucanía,297843,2369,471,2840,292428,59937,4742,11316,0,0,0,0,0,0,0
Los Ríos,150135,1191,211,1402,147412,47570,1914,6033,0,0,0,0,0,0,0
Los Lagos,245622,2210,269,2479,240967,40242,4502,16327,0,0,0,0,0,0,0
Aysén,37356,195,24,219,36894,14910,2686,1794,0,0,0,0,0,0,2
Magallanes,68956,650,57,707,67518,12486,3175,3288,0,7,5,0,2,5,17
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5290420,52719,8915,61634,5189602,1335758,75143,353891,0,38,26,0,12,26,143
