Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79882,755,147,902,78523,25329,1386,3439,0,9,5,4,0,7,52
Tarapacá,113808,1054,119,1173,112175,29378,886,10389,0,43,23,5,15,33,86
Antofagasta,184929,1662,301,1963,182008,33336,2362,6818,0,80,52,3,25,39,296
Atacama,117976,599,121,720,116494,51719,1686,1741,0,123,54,36,33,97,410
Coquimbo,212252,1651,302,1953,209261,63964,2127,9404,0,88,79,2,7,77,250
Valparaíso,497635,5234,1236,6470,487827,150032,3476,50213,1,406,295,28,83,300,1254
Metropolitana,1982965,24704,6214,30918,1940160,408868,29303,161606,3,1328,883,67,378,806,4255
O’Higgins,224129,2247,577,2824,219799,71834,1567,14806,2,223,167,27,29,149,637
Maule,349235,2850,511,3361,343451,111169,4645,10638,0,214,156,10,48,141,728
Ñuble,159819,1135,202,1337,157172,56070,1913,10181,0,144,99,5,40,107,444
Biobío,514391,4135,696,4831,505992,125178,4480,35895,0,321,200,1,120,196,1113
Araucanía,295361,2351,583,2934,290357,58451,4529,11318,0,190,142,14,34,137,540
Los Ríos,149312,1183,236,1419,146737,46917,1833,6034,0,79,53,3,23,69,270
Los Lagos,244384,2208,380,2588,240079,39658,4397,16327,0,90,51,5,34,45,362
Aysén,36821,195,28,223,36302,14573,2469,1794,0,30,14,11,5,15,127
Magallanes,68100,668,106,774,66782,11993,2936,3289,0,37,18,5,14,18,118
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5231041,52631,11761,64392,5133160,1298469,69995,353892,6,3405,2291,226,888,2236,10942
