Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79209,748,147,895,77948,24859,1345,3439,0,6,4,2,0,3,32
Tarapacá,112785,1048,119,1167,111240,28657,818,10389,0,19,16,0,3,16,63
Antofagasta,181616,1642,301,1943,178924,31472,2136,6819,0,73,50,1,22,39,188
Atacama,115043,591,121,712,113768,49267,1401,1741,0,74,40,14,20,61,272
Coquimbo,208228,1625,302,1927,205349,60693,1864,9402,0,100,81,12,7,78,305
Valparaíso,484332,5179,1234,6413,475619,140015,2994,50209,2,223,160,16,47,161,623
Metropolitana,1935431,24483,6205,30688,1896673,379763,25480,161596,1,628,417,41,170,335,1881
O’Higgins,218018,2232,577,2809,214280,67288,1318,14798,0,72,58,6,8,53,219
Maule,342325,2795,507,3302,337204,106661,4384,10643,0,147,99,11,37,86,391
Ñuble,155462,1109,198,1307,153204,52381,1507,10182,0,83,59,1,23,65,228
Biobío,502580,4079,692,4771,495211,117066,3737,35895,0,192,125,14,53,128,525
Araucanía,289914,2297,582,2879,285461,54973,4150,11317,0,118,82,15,21,73,295
Los Ríos,145561,1158,234,1392,143256,43636,1615,6034,0,68,53,2,13,55,163
Los Lagos,239937,2173,378,2551,236063,37393,4166,16328,0,49,16,9,24,16,157
Aysén,35558,189,27,216,35161,13697,2018,1794,0,6,3,1,2,3,32
Magallanes,67083,665,106,771,65910,11362,2665,3288,0,12,7,5,0,9,37
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5113124,52013,11732,63745,5025312,1219183,61598,353874,3,1870,1270,150,450,1181,5411
