Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,69361,696,143,839,67285,19145,1010,3441,0,121,61,52,8,59,1094
Tarapacá,97881,995,118,1113,95008,19211,563,10394,1,271,170,74,27,109,1612
Antofagasta,158224,1548,294,1842,154034,22496,1287,6821,0,200,128,25,47,89,2129
Atacama,95061,540,116,656,93000,34484,676,1745,0,188,67,38,83,140,1325
Coquimbo,175381,1484,297,1781,170862,42395,887,9391,0,353,260,60,33,174,2533
Valparaíso,407533,4753,1223,5976,397677,98237,1729,50205,0,414,254,20,140,205,3482
Metropolitana,1684626,23164,6148,29312,1644500,277859,15534,161568,6,1014,572,107,335,415,9301
O’Higgins,187256,2060,572,2632,182531,51191,824,14803,2,212,160,34,18,100,1903
Maule,288131,2540,504,3044,280959,81947,2443,10643,4,456,360,33,63,187,3574
Ñuble,124099,976,194,1170,120998,36202,684,10181,0,269,190,23,56,127,1646
Biobío,425066,3743,684,4427,414547,81449,2053,35906,3,621,432,74,115,264,5203
Araucanía,250299,2082,574,2656,243865,43004,1639,11311,0,574,247,82,245,117,3278
Los Ríos,124019,1041,230,1271,120621,29822,871,6034,0,166,114,3,49,94,1806
Los Lagos,216473,2005,374,2379,211616,29801,3280,16328,0,184,92,36,56,46,1902
Aysén,29875,165,27,192,29206,10206,1073,1794,0,31,17,3,11,25,405
Magallanes,59917,632,104,736,58570,8021,1698,3290,0,58,34,0,24,26,436
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4393244,48424,11604,60028,4285320,885470,36251,353855,16,5132,3158,664,1310,2177,41629
