Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80350,736,113,849,78855,25679,1428,3438,0,1,1,0,0,1,8
Tarapacá,114945,1041,99,1140,113203,30235,938,10389,0,5,3,1,1,4,15
Antofagasta,186499,1654,189,1843,183513,34169,2470,6818,0,0,0,0,0,0,10
Atacama,120885,600,98,698,119585,54041,1968,1742,0,0,0,0,0,0,2
Coquimbo,214459,1649,240,1889,211222,65695,2460,9400,0,5,4,0,1,4,10
Valparaíso,504789,5259,1014,6273,494780,155057,3773,50215,0,16,5,5,6,11,34
Metropolitana,2006646,24849,4550,29399,1963209,422334,31616,161615,0,22,6,1,15,7,61
O’Higgins,227168,2261,433,2694,222878,73925,1684,14808,0,1,0,0,1,1,1
Maule,352444,2827,416,3243,346457,112987,4779,10638,0,0,0,0,0,0,7
Ñuble,162184,1125,160,1285,159520,58009,2088,10180,0,2,1,0,1,1,3
Biobío,519656,4093,568,4661,511133,128242,4877,35888,0,5,2,0,3,2,10
Araucanía,297833,2369,471,2840,292448,59931,4741,11316,0,1,0,0,1,0,3
Los Ríos,150133,1191,211,1402,147423,47568,1914,6033,0,1,1,0,0,1,0
Los Lagos,245611,2210,269,2479,240985,40238,4499,16327,0,3,1,0,2,0,3
Aysén,37350,195,24,219,36894,14908,2686,1794,0,1,1,0,0,1,0
Magallanes,68900,650,57,707,67471,12460,3166,3288,0,4,0,0,4,0,19
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289894,52709,8913,61622,5189617,1335478,75087,353889,0,67,25,7,35,33,186
