Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79962,756,147,903,78603,25382,1390,3439,0,9,6,2,1,7,42
Tarapacá,113970,1055,119,1174,112343,29489,899,10389,0,24,19,3,2,15,74
Antofagasta,185437,1662,301,1963,182494,33628,2390,6818,0,78,62,2,14,51,300
Atacama,118754,601,121,722,117181,52346,1760,1741,1,113,54,27,32,95,491
Coquimbo,212797,1653,302,1955,209762,64424,2166,9405,1,77,68,0,9,65,276
Valparaíso,499841,5246,1236,6482,490114,151595,3563,50213,1,359,255,11,93,251,1112
Metropolitana,1990647,24734,6214,30948,1948161,413303,29970,161611,2,1160,728,69,363,647,3747
O’Higgins,225186,2251,577,2828,220884,72573,1607,14806,0,136,104,14,18,100,583
Maule,350364,2862,511,3373,344680,111857,4690,10638,0,178,123,16,39,108,577
Ñuble,160588,1136,202,1338,158007,56696,1967,10180,0,113,94,1,18,99,361
Biobío,516229,4142,697,4839,507966,126304,4607,35894,0,265,155,13,97,169,926
Araucanía,296283,2356,583,2939,291337,59060,4598,11318,0,140,93,19,28,84,450
Los Ríos,149702,1186,236,1422,147212,47237,1865,6034,0,44,33,6,5,36,167
Los Lagos,244898,2216,380,2596,240647,39925,4428,16327,0,76,34,18,24,42,276
Aysén,37005,196,28,224,36511,14681,2508,1794,0,32,16,10,6,14,95
Magallanes,68372,668,106,774,67042,12168,3027,3289,0,42,28,0,14,26,125
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5250077,52720,11762,64482,5152985,1310668,71435,353896,5,2846,1872,211,763,1809,9602
