Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,56696,673,140,813,55583,12384,541,3440,0,55,21,31,3,23,215
Tarapacá,81118,973,118,1091,79708,10278,336,10395,0,66,29,20,17,31,246
Antofagasta,127971,1486,287,1773,125097,11925,762,6823,0,267,85,117,65,123,983
Atacama,69713,480,113,593,68229,18328,314,1744,0,249,139,68,42,188,883
Coquimbo,133895,1393,291,1684,130708,23485,481,9388,2,474,282,141,51,269,1434
Valparaíso,334433,4450,1213,5663,324097,70407,1116,50219,2,1507,909,131,467,684,4766
Metropolitana,1482620,22373,6087,28460,1436603,225321,11339,161571,7,4250,2586,296,1368,1695,17930
O’Higgins,158021,1967,563,2530,154029,35842,560,14809,2,461,313,109,39,303,1474
Maule,250226,2440,499,2939,245293,66460,1053,10640,0,541,422,45,74,305,1761
Ñuble,105004,928,191,1119,103032,26702,446,10180,1,220,160,35,25,162,708
Biobío,366366,3626,676,4302,359051,61177,1350,35900,0,740,382,105,253,290,2560
Araucanía,220549,2016,570,2586,217206,35854,1097,11312,1,163,97,6,60,79,548
Los Ríos,108152,1000,228,1228,106363,22147,573,6035,0,103,53,21,29,82,397
Los Lagos,197616,1959,372,2331,194618,24894,2791,16325,0,108,65,19,24,39,331
Aysén,25544,158,27,185,25208,7814,721,1797,1,38,27,1,10,26,97
Magallanes,53542,603,103,706,52451,5937,1266,3293,0,80,44,0,36,26,276
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3771509,46525,11480,58005,3677318,658955,24746,353871,16,9322,5614,1145,2563,4325,34609
