Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80137,731,113,844,78775,25511,1405,3439,0,4,2,1,1,4,9
Tarapacá,114449,1036,99,1135,112812,29861,923,10389,0,17,12,0,5,14,50
Antofagasta,186165,1649,189,1838,183425,34033,2442,6818,0,11,8,0,3,5,43
Atacama,120298,591,98,689,119102,53602,1904,1741,0,31,17,8,6,22,84
Coquimbo,213765,1633,240,1873,210870,65184,2231,9400,1,21,15,2,4,14,37
Valparaíso,503471,5211,1011,6222,494412,154146,3709,50205,0,77,53,4,20,53,193
Metropolitana,2003347,24717,4540,29257,1963264,420768,31230,161600,2,195,125,11,59,101,482
O’Higgins,226867,2248,433,2681,222980,73752,1670,14808,0,16,14,0,2,12,55
Maule,352082,2812,415,3227,346744,112820,4762,10637,0,24,8,3,13,9,64
Ñuble,161840,1115,160,1275,159502,57707,2055,10179,0,24,18,1,5,22,49
Biobío,519132,4077,566,4643,511505,127980,4837,35888,0,32,24,1,7,23,90
Araucanía,297579,2355,469,2824,292867,59822,4707,11314,0,13,8,0,5,6,45
Los Ríos,150066,1186,209,1395,147656,47530,1902,6033,0,2,1,0,1,1,11
Los Lagos,245467,2205,269,2474,241329,40190,4456,16328,0,12,4,2,6,5,19
Aysén,37307,193,24,217,36898,14872,2665,1794,0,2,1,1,0,0,7
Magallanes,68724,647,57,704,67477,12376,3130,3288,0,1,1,0,0,1,4
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5280738,52406,8893,61299,5189659,1330154,74028,353861,3,482,311,34,137,292,1242
