Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,61519,676,142,818,59708,14986,705,3440,0,205,128,66,11,106,881
Tarapacá,86358,977,118,1095,83924,12974,420,10395,1,325,154,109,62,219,1225
Antofagasta,140365,1499,287,1786,136228,15949,973,6822,0,533,283,149,101,232,2173
Atacama,82829,497,115,612,79976,26728,485,1744,0,526,272,82,172,391,2198
Coquimbo,155746,1432,293,1725,151423,33408,660,9392,3,576,369,173,34,386,2471
Valparaíso,379337,4591,1219,5810,370139,86597,1436,50207,1,978,603,65,310,462,3269
Metropolitana,1611709,22782,6125,28907,1572987,258081,13748,161550,7,2268,1278,216,774,766,9300
O’Higgins,174050,2014,568,2582,169707,43967,686,14802,0,458,332,90,36,321,1682
Maule,266605,2483,499,2982,261714,72939,1554,10646,2,398,333,29,36,214,1519
Ñuble,113907,935,192,1127,111618,31002,544,10184,0,286,199,31,56,163,944
Biobío,395546,3674,680,4354,387045,70528,1678,35902,1,853,466,98,289,303,3479
Araucanía,232364,2029,572,2601,227989,38552,1284,11311,0,379,195,16,168,141,1416
Los Ríos,114355,1005,228,1233,112159,24672,698,6034,0,127,100,10,17,104,718
Los Lagos,204823,1974,373,2347,201090,26575,2942,16326,0,244,140,48,56,91,920
Aysén,27463,160,27,187,26986,8855,882,1795,0,69,38,7,24,49,227
Magallanes,56571,612,104,716,55224,6892,1423,3292,0,126,54,12,60,37,493
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4103590,47340,11544,58884,4007959,772705,30118,353842,15,8351,4944,1201,2206,3985,32915
