Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54900,667,140,807,53886,11339,484,3442,0,21,16,4,1,9,174
Tarapacá,79018,965,118,1083,77752,9528,317,10394,1,24,13,6,5,6,167
Antofagasta,121256,1460,282,1742,118914,9807,575,6821,0,84,31,43,10,19,588
Atacama,64882,461,113,574,63888,15543,251,1743,0,69,31,13,25,41,448
Coquimbo,123954,1357,287,1644,121327,18872,423,9382,1,196,104,69,23,90,1017
Valparaíso,299144,4298,1198,5496,291849,56993,908,50198,1,358,205,32,121,112,2228
Metropolitana,1331119,21945,6040,27985,1296168,187018,8974,161556,11,1573,943,229,401,363,8732
O’Higgins,147193,1913,559,2472,143850,30903,476,14803,0,197,136,41,20,92,1061
Maule,235083,2330,497,2827,230586,59615,709,10642,1,316,245,46,25,133,1697
Ñuble,98283,883,189,1072,96361,23392,373,10178,1,175,127,17,31,69,836
Biobío,347020,3515,673,4188,339790,55342,1188,35958,1,558,336,75,147,208,2957
Araucanía,212910,1949,570,2519,209292,34092,967,11318,1,223,137,29,57,49,1160
Los Ríos,104835,966,226,1192,103110,20610,494,6036,0,111,54,17,40,40,513
Los Lagos,191791,1910,364,2274,188639,23579,811,16329,0,168,77,49,42,54,778
Aysén,24592,151,26,177,24248,7242,667,1794,0,19,10,8,1,8,147
Magallanes,50630,593,103,696,49575,4957,931,3296,0,56,34,11,11,20,299
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3486653,45363,11387,56750,3409277,568832,18548,353890,18,4148,2499,689,960,1313,22802
