Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,62515,678,142,820,60564,15473,744,3441,0,120,64,55,1,66,1009
Tarapacá,87654,978,118,1096,85124,13643,437,10394,0,161,98,43,20,70,1317
Antofagasta,143064,1512,287,1799,138450,16816,1028,6824,1,332,172,102,58,99,2628
Atacama,84870,501,116,617,82107,27946,522,1744,0,202,99,16,87,156,2097
Coquimbo,158212,1444,294,1738,154178,34453,684,9390,0,269,168,63,38,110,2152
Valparaíso,383347,4641,1221,5862,374102,88009,1480,50207,0,467,287,36,144,166,3209
Metropolitana,1622305,22857,6129,28986,1583750,260423,13990,161553,10,1178,529,140,509,267,8897
O’Higgins,175820,2020,569,2589,171503,44874,714,14801,0,200,136,25,39,78,1629
Maule,268894,2496,500,2996,263647,73833,1637,10647,0,254,189,57,8,91,1819
Ñuble,115052,940,192,1132,112757,31512,559,10184,2,143,89,12,42,51,929
Biobío,399129,3693,683,4376,390604,71725,1728,35900,0,410,270,66,74,131,3434
Araucanía,234494,2041,572,2613,229854,39017,1329,11313,1,350,129,51,170,56,1641
Los Ríos,115293,1013,228,1241,112963,25124,710,6035,0,125,69,1,55,55,831
Los Lagos,206123,1981,373,2354,202303,26906,2973,16326,0,115,48,27,40,17,975
Aysén,27752,160,27,187,27257,8994,909,1795,0,38,19,16,3,11,243
Magallanes,57211,614,104,718,55778,7104,1466,3292,0,63,36,10,17,20,571
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4141778,47569,11557,59126,4044983,785852,30910,353846,14,4427,2402,720,1305,1444,33381
