Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,71805,710,144,854,70543,20441,1118,3441,0,63,39,20,4,40,230
Tarapacá,101886,1012,119,1131,100177,21305,593,10391,0,82,49,22,11,42,402
Antofagasta,163821,1572,296,1868,161071,24327,1428,6820,0,162,63,62,37,46,612
Atacama,99907,553,117,670,98427,37603,780,1745,0,172,70,65,37,113,698
Coquimbo,184055,1522,297,1819,180944,46255,1029,9392,0,275,152,101,22,108,1021
Valparaíso,422027,4817,1224,6041,413448,104233,1865,50201,2,597,343,76,178,215,1959
Metropolitana,1727422,23356,6162,29518,1689727,290363,16670,161578,5,1831,1015,171,645,484,5987
O’Higgins,194297,2090,573,2663,190497,54435,910,14799,0,242,142,37,63,93,877
Maule,303128,2589,504,3093,297725,87773,3164,10644,2,449,363,46,40,176,1637
Ñuble,130742,992,194,1186,128413,39342,776,10181,0,225,166,22,37,111,795
Biobío,443894,3809,685,4494,435678,88641,2262,35906,1,788,373,216,199,271,2683
Araucanía,261428,2125,575,2700,257010,45654,1888,11312,0,351,166,60,125,76,1115
Los Ríos,129249,1071,231,1302,127009,32449,986,6034,0,186,101,10,75,78,573
Los Lagos,223424,2041,374,2415,219667,31554,3528,16333,2,235,147,40,48,63,677
Aysén,31168,169,27,196,30827,10973,1264,1794,0,8,3,2,3,6,66
Magallanes,61632,640,104,744,60493,8665,1851,3290,0,51,29,15,7,19,193
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4549927,49068,11628,60696,4461697,944013,40112,353861,12,5717,3221,965,1531,1941,19525
