Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,69766,696,143,839,67833,19368,1022,3441,0,230,112,100,18,128,951
Tarapacá,98477,995,118,1113,95913,19571,564,10393,0,348,152,129,67,225,1303
Antofagasta,158940,1548,294,1842,155190,22797,1306,6821,0,509,234,156,119,194,1689
Atacama,95601,540,116,656,93667,34919,688,1745,0,367,171,100,96,285,1197
Coquimbo,176430,1484,297,1781,172236,42978,897,9392,0,631,447,142,42,350,2207
Valparaíso,409033,4753,1223,5976,399688,98988,1743,50205,0,900,541,81,278,443,2971
Metropolitana,1688872,23177,6150,29327,1649624,279341,15640,161570,8,2539,1437,258,844,903,8353
O’Higgins,187966,2060,572,2632,183562,51657,833,14801,1,463,352,93,18,317,1582
Maule,289555,2540,504,3044,282994,82701,2500,10643,3,804,628,95,81,461,2961
Ñuble,124794,976,194,1170,121899,36577,696,10181,0,378,263,34,81,234,1440
Biobío,426911,3743,684,4427,417192,82369,2071,35909,2,1190,731,223,236,573,4403
Araucanía,251502,2082,574,2656,245734,43400,1662,11312,1,673,362,49,262,257,2612
Los Ríos,124626,1041,230,1271,121655,30214,881,6034,0,435,262,21,152,272,1379
Los Lagos,217176,2005,374,2379,212740,30069,3311,16328,0,453,279,61,113,207,1481
Aysén,30024,165,27,192,29420,10323,1073,1794,0,88,68,7,13,73,340
Magallanes,60158,632,104,736,58789,8125,1719,3290,0,153,96,11,46,60,458
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4409873,48437,11606,60043,4308177,893397,36606,353859,15,10161,6135,1560,2466,4982,35327
