Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80336,736,113,849,78854,25669,1427,3438,0,3,3,0,0,3,4
Tarapacá,114913,1041,99,1140,113175,30211,936,10389,0,1,1,0,0,1,15
Antofagasta,186481,1654,189,1843,183516,34159,2468,6818,0,3,2,0,1,3,6
Atacama,120878,600,98,698,119585,54035,1967,1742,0,0,0,0,0,0,1
Coquimbo,214435,1648,240,1888,211223,65677,2455,9400,0,3,2,0,1,2,12
Valparaíso,504729,5259,1013,6272,494797,155015,3767,50215,0,6,5,0,1,6,10
Metropolitana,2006522,24847,4550,29397,1963319,422296,31605,161615,0,14,6,0,8,6,41
O’Higgins,227165,2261,433,2694,222903,73924,1684,14808,0,0,0,0,0,0,1
Maule,352426,2827,416,3243,346491,112979,4777,10638,0,0,0,0,0,0,1
Ñuble,162180,1125,160,1285,159537,58006,2088,10180,0,0,0,0,0,0,0
Biobío,519640,4093,568,4661,511178,128236,4878,35888,0,1,1,0,0,1,4
Araucanía,297827,2369,471,2840,292462,59929,4740,11316,0,1,0,0,1,0,4
Los Ríos,150129,1191,211,1402,147431,47564,1913,6033,0,0,0,0,0,0,0
Los Lagos,245595,2210,269,2479,240998,40236,4488,16327,0,3,2,0,1,3,5
Aysén,37349,195,24,219,36899,14907,2686,1794,0,0,0,0,0,0,0
Magallanes,68867,650,57,707,67460,12449,3161,3288,0,2,1,0,1,1,9
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289514,52706,8912,61618,5189869,1335292,75040,353889,0,37,23,0,14,26,113
