Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,77190,734,144,878,75633,23553,1293,3440,0,112,65,40,7,65,380
Tarapacá,109509,1036,119,1155,107358,26254,750,10390,0,206,123,8,75,135,713
Antofagasta,177098,1621,299,1920,173992,29416,1906,6822,0,194,102,9,83,78,698
Atacama,110678,578,118,696,109180,45714,1158,1740,0,158,80,22,56,135,549
Coquimbo,202120,1604,299,1903,199038,56557,1589,9397,0,212,155,26,31,126,624
Valparaíso,472454,5093,1232,6325,463525,131860,2645,50207,3,399,256,28,115,244,1193
Metropolitana,1896402,24215,6190,30405,1856085,359833,22906,161602,1,1556,857,95,604,724,4630
O’Higgins,213925,2203,577,2780,209990,64723,1191,14801,0,173,103,39,31,97,552
Maule,336145,2760,507,3267,331008,103048,4204,10646,0,224,154,28,42,142,620
Ñuble,151870,1078,197,1275,149604,50012,1316,10180,0,126,64,0,62,63,346
Biobío,492499,4021,690,4711,484776,110956,3108,35894,1,385,233,39,113,212,1200
Araucanía,285188,2258,580,2838,280751,52487,3982,11318,0,181,70,28,83,58,489
Los Ríos,142880,1139,232,1371,140465,41445,1447,6034,0,104,63,14,27,82,383
Los Lagos,237216,2132,376,2508,233155,36330,4030,16329,0,158,62,36,60,62,492
Aysén,34814,184,27,211,34405,13200,1848,1794,0,16,9,2,5,12,67
Magallanes,66129,661,106,767,64865,10805,2439,3288,0,52,36,0,16,33,172
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5006159,51317,11695,63012,4913871,1156193,55812,353882,5,4256,2432,414,1410,2268,13108
