Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,56201,672,140,812,55115,12168,527,3440,0,44,27,15,2,18,194
Tarapacá,80499,972,118,1090,79138,10049,332,10395,1,60,28,20,12,17,206
Antofagasta,125783,1483,286,1769,123232,11240,723,6824,1,190,50,119,21,96,676
Atacama,67827,478,113,591,66691,17187,291,1745,0,169,86,66,17,107,542
Coquimbo,130701,1391,291,1682,127963,21954,466,9384,1,282,147,89,46,143,1001
Valparaíso,322704,4430,1209,5639,313126,66039,1044,50217,2,1088,573,131,384,413,4090
Metropolitana,1434975,22319,6074,28393,1389277,213066,10590,161571,14,4292,2437,554,1301,1219,17914
O’Higgins,154599,1966,563,2529,150937,34141,528,14805,0,319,186,83,50,148,1172
Maule,245968,2432,499,2931,241233,64583,931,10641,0,444,336,46,62,170,1615
Ñuble,103151,927,191,1118,101248,25762,430,10179,0,154,108,24,22,97,666
Biobío,361040,3618,676,4294,354303,59590,1306,35902,0,490,249,136,105,116,2041
Araucanía,219079,2012,570,2582,215865,35474,1075,11315,3,142,69,27,46,31,468
Los Ríos,107218,1000,228,1228,105591,21677,551,6038,0,77,32,15,30,27,259
Los Lagos,196543,1955,371,2326,193690,24692,2780,16331,0,70,24,27,19,23,229
Aysén,25348,158,27,185,25075,7692,714,1796,0,10,7,0,3,10,40
Magallanes,52906,603,103,706,51873,5705,1236,3293,0,43,28,2,13,18,228
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3684585,46416,11461,57877,3594399,631019,23524,353876,22,7874,4387,1354,2133,2653,31341
