Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,75302,727,144,871,73968,22350,1241,3441,0,44,23,19,2,30,186
Tarapacá,106566,1033,119,1152,104878,24112,705,10390,0,74,43,4,27,47,266
Antofagasta,173960,1615,298,1913,171245,28063,1785,6821,0,73,46,11,16,29,365
Atacama,108237,573,117,690,106910,43803,1053,1740,0,61,38,11,12,43,408
Coquimbo,198628,1587,298,1885,195770,54235,1429,9397,1,144,95,24,25,87,466
Valparaíso,465601,5038,1231,6269,456971,127342,2470,50200,1,259,189,12,58,172,1093
Metropolitana,1874405,24072,6187,30259,1836591,349272,21701,161593,1,716,379,53,284,314,2853
O’Higgins,210915,2176,576,2752,207218,62896,1115,14802,0,65,52,6,7,46,410
Maule,332499,2732,507,3239,327580,100929,4092,10644,1,134,84,11,39,80,546
Ñuble,149562,1063,197,1260,147311,48706,1199,10182,0,118,57,2,59,57,394
Biobío,486510,3980,688,4668,479238,107588,2857,35893,0,267,158,7,102,159,929
Araucanía,282494,2231,580,2811,278264,51470,3901,11320,0,84,26,5,53,18,387
Los Ríos,140671,1126,232,1358,138390,39768,1360,6034,0,64,49,5,10,51,310
Los Lagos,234601,2111,376,2487,230762,35278,3927,16331,0,78,34,5,39,25,372
Aysén,34185,182,27,209,33785,12800,1694,1794,0,19,11,3,5,11,65
Magallanes,65126,656,106,762,63949,10296,2216,3289,0,25,13,1,11,12,113
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4939304,50902,11685,62587,4852871,1118908,52745,353871,4,2225,1297,179,749,1181,9163
